Ensembl.Gene.ID	brain_GSM752569	brain_GSM752570	cerebellum_GSM752571	cerebellum_GSM752572	heart_GSM752573	heart_GSM752575	adult mammalian kidney_GSM752576	adult mammalian kidney_GSM752578	liver_GSM752580	liver_GSM752581	testis_GSM752583	testis_GSM752585
ENSOANG00000029865	0.91021	1.35828	0.60628	0.70371	2.40122	0.89655	2.65293	0.76937	1.80727	0.76514	1.91307	2.03497
ENSOANG00000029866	5.45095	7.66947	2.69692	2.64878	1.91729	1.22719	0.90779	1.31636	15.46122	5.75992	1.30912	2.22837
ENSOANG00000029867	0.13083	0	0.17427	0.40467	0	0	0.38131	0.22115	0.17317	0	5.50025	4.79804
ENSOANG00000029868	17.58018	29.61496	3.01774	4.62349	17.05258	17.13629	11.35715	9.34411	6.47732	4.11313	15.61652	22.28542
ENSOANG00000029869	31.54934	12.32557	13.88814	21.35374	22.14633	25.60527	35.51885	38.22406	5.01845	2.95921	5.12218	6.53873
ENSOANG00000029870	0.16859	0.25158	0	0.26066	0	0	0.49138	0	0	0.28342	24.79692	22.61053
ENSOANG00000029871	4.5056	2.24114	6.00165	5.48843	3.12157	5.64782	3.18347	7.15466	7.5904	2.75429	12.62537	13.55275
ENSOANG00000029872	0.95257	0.35537	1.90329	0	0.41881	0	3.47047	0.8051	3.15218	3.20269	6.00572	5.32396
ENSOANG00000029873	0.56754	0	0.75599	0.29245	0	0	4.41144	2.55849	0	0.31798	497.8002	417.38531
ENSOANG00000029874	0.51954	0	0.23068	0	0	0	0	0	0	0	4.36776	1.70369
ENSOANG00000029875	3.64085	2.98818	5.09234	1.68872	5.76281	3.22733	0.53054	5.53906	1.6868	0.306	0	0.32556
ENSOANG00000029876	20.26708	18.80705	26.76975	40.02465	16.4737	14.76115	15.88463	13.81883	8.56652	10.59343	32.92919	32.74528
ENSOANG00000029877	2.09379	1.95276	1.51078	1.75357	2.91512	3.6088	1.52572	2.80193	14.20381	21.99911	1.83353	3.58877
ENSOANG00000029878	1.95862	0	3.74328	1.05328	0.89857	0.33548	4.71587	1.58348	339.16724	382.93853	1.7898	1.14231
ENSOANG00000029879	7.74242	7.82668	9.78095	9.6538	4.56803	5.11644	3.34846	5.4039	3.17365	2.60308	44.30053	39.75595
ENSOANG00000029880	3.58203	5.34533	4.35654	4.57511	6.02574	5.52212	6.8089	3.1592	2.67995	3.14182	5.23684	2.0891
ENSOANG00000029881	0.53346	1.25094	1.62416	1.41387	0.53609	0.15007	3.3315	0.77284	0.20169	0.12807	10.57009	5.38359
ENSOANG00000029882	2700.25511	12433.59611	11711.11647	5154.13282	9040.526	1911.26751	3864.47576	2894.24834	2150.97941	7280.21832	4011.61934	3567.5106
ENSOANG00000029883	0	0	0	0.13856	0	0	0	0	0	0	2.26049	1.1221
ENSOANG00000029884	6.62937	5.88859	12.40486	11.46994	5.55189	1.5546	24.38257	3.46856	2.71606	8.49108	1.9902	2.82308
ENSOANG00000029885	0.64405	0.38446	0.34319	0.39834	0.4531	0	0.37534	0.87088	0.68194	0.86609	1.0829	1.4974
ENSOANG00000029886	13.09261	18.04522	32.45768	23.61635	18.22863	9.49221	13.25009	16.13762	12.51625	12.68628	26.75096	23.41659
ENSOANG00000029887	0.17883	0	0	0.55311	418.0553	169.46975	0.52123	0	0	0	0	0.15992
ENSOANG00000029888	140.83772	65.9406	70.95542	123.53739	36.90473	14.30835	29.99286	18.07698	0	0	59.36645	34.10291
ENSOANG00000029889	5.12893	10.41744	9.1092	8.37039	2.75606	3.36771	12.8726	6.98406	5.46888	5.26911	0	2.80293
ENSOANG00000029890	0	0.18251	0	0	0	0	0.71272	0	0.32368	0.41108	0.51408	0.21868
ENSOANG00000029891	49.57566	9.90608	12.79345	17.46993	0	0	0	0	0	0	0	0
ENSOANG00000029892	9.34952	19.26707	1.77911	6.88356	2.34892	1.75405	0	0.75262	0	0	312.51248	193.49695
ENSOANG00000029893	27.76284	41.86707	48.83095	26.44993	9.28374	8.08752	70.66118	70.72542	17.08035	20.37779	16.43567	23.4286
ENSOANG00000029894	0.18244	0	0	0	0	0	57.96335	52.73818	0.48297	0.61338	0	0
ENSOANG00000029895	0	0.57394	0.51232	0	0	0	0	0	0	1.29314	0	0
ENSOANG00000029896	0	0	0	0	0	0	0	0	109.22233	30.22522	2.50221	2.0231
ENSOANG00000029897	3.47291	5.79226	3.26544	3.47433	4.3113	2.41452	1.78621	2.41724	0	0.34346	1.71749	1.4615
ENSOANG00000029898	1.41484	0.21112	4.33472	3.28131	0	0	4.94843	7.65331	0	0	0.59465	1.13872
ENSOANG00000029899	1.58089	0.64338	0.95721	0.44444	0	0	0	0	19.9748	12.32188	0.60395	1.41374
ENSOANG00000029900	88.55194	110.21257	39.95408	31.69339	2.12057	3.11744	4.39306	3.94921	0.9976	1.14028	22.49028	15.50083
ENSOANG00000029901	6.77756	7.91518	5.29902	7.06177	12.95594	15.67221	23.18945	30.63415	12.09161	19.81508	13.00516	21.60851
ENSOANG00000029902	0.16892	0.08398	0.82495	0.43519	0.29707	0.22188	0.3283	0.09513	0	0	7.57274	3.07127
ENSOANG00000029903	1.16081	1.73223	18.11319	8.46095	0	0	0.96676	0	0	0	4.18217	0.88979
ENSOANG00000029904	0.7585	0	2.02081	0	0	0	0	2.13697	0.33463	0	2.12552	4.296
ENSOANG00000029905	0.11854	0	0	0	0	0	0	0.20038	0.78463	0.19927	142.51372	81.73953
ENSOANG00000029906	1.98836	2.67047	2.38375	1.53711	4.19619	5.48339	5.79533	6.04989	4.73739	3.67685	25.90806	25.78262
ENSOANG00000029907	17.56511	19.43284	30.05364	18.49523	18.90749	19.08947	101.06734	112.36804	8.2178	7.38206	11.45639	22.07224
ENSOANG00000029908	39.67736	38.95822	29.78783	28.91365	4.98425	4.5231	7.89862	6.4343	2.40963	2.92121	14.43377	15.87262
ENSOANG00000029909	0.07422	0.22151	0.69194	0.2295	0	0	0	0.25092	0.09824	0.12477	88.8882	45.5873
ENSOANG00000029910	4.28589	5.58603	10.7675	9.98159	2.76687	2.03047	1.58135	1.65078	0.86173	1.00325	0.91212	0.72775
ENSOANG00000029911	0.28983	0	1.02945	0.74677	1.69888	0	0	0.65319	0.12784	0.16237	1.21822	0.34556
ENSOANG00000029912	26.66159	28.23528	28.35431	47.87043	81.29941	31.34154	268.22037	131.20728	62.61299	136.63033	35.24581	42.87813
ENSOANG00000029913	2.07569	7.02083	0.36861	0.21392	3.16364	4.0887	2.01662	5.61397	0.36629	0.4652	0	0.12373
ENSOANG00000029914	3.96386	6.67353	5.38163	6.63923	3.3515	3.40354	5.18409	5.84149	2.25348	2.34941	3.41777	5.93061
ENSOANG00000029915	16.66858	16.38036	22.74483	21.99996	0.35744	0	76.42883	58.75803	8.34109	16.74446	19.65133	11.8158
ENSOANG00000029916	18.41266	8.72005	124.68862	51.99248	0.19392	0.4344	0.96414	0	0.29191	0.18536	4.17081	3.5495
ENSOANG00000029917	6.96115	8.28021	7.52563	8.11099	1.06453	0.59625	2.35232	0.68213	1.33537	2.37434	3.39229	0.72174
ENSOANG00000029918	28.89891	22.80975	48.3568	62.03614	43.26313	26.81602	71.00334	39.56465	32.87803	67.45213	58.224	53.18159
ENSOANG00000029919	2.37773	10.14556	4.70137	6.03128	1.69873	1.53685	9.0958	6.21731	9.83531	9.93047	7.96389	3.75426
ENSOANG00000029920	0	0	0	0	0	0	0	0	0	0	165.35662	100.71655
ENSOANG00000029921	24.23315	44.98225	39.20791	39.29473	49.47861	23.51801	28.94132	38.3657	15.4906	21.26329	113.78117	101.58883
ENSOANG00000029922	39.47297	39.53827	53.30001	56.43143	54.2047	41.00722	192.27388	141.67545	101.27688	109.99003	80.68329	102.99661
ENSOANG00000029923	3.17989	5.87502	0.80684	2.10707	2.13037	0.89478	2.20668	3.8394	0.40088	0.76363	1.27297	3.79155
ENSOANG00000029924	2.31055	4.07483	3.91711	5.84573	7.7576	5.37882	12.24441	3.55067	3.89246	8.12159	7.06314	3.38115
ENSOANG00000029925	0	0	0.19631	0	0	0	2.57653	0.4981	20.67267	15.35671	0	0.26351
ENSOANG00000029926	0	0	0	0.38972	0	0	2.20405	1.70437	0	0	0	0
ENSOANG00000029927	0.84451	0.31503	0.2812	0.3264	0	0	0	0.71385	0.55898	0	1.775	1.32165
ENSOANG00000029928	1.55943	1.39617	2.14641	1.1251	1.09695	0.30724	4.54515	1.75727	0.75687	0.34952	4.80643	5.57802
ENSOANG00000029929	3.54984	1.73186	0.45471	0.10551	0	0	0	0.57703	0.18076	0.11472	0	0.73258
ENSOANG00000029930	2.5881	1.1754	3.59739	0.52195	1.78114	0.88671	4.91954	2.09238	0.44686	0.56752	0.4731	1.20759
ENSOANG00000029931	39.44037	55.58551	31.44636	29.94313	23.49381	17.40367	24.92718	35.00738	15.24999	14.37742	16.33994	16.56051
ENSOANG00000029932	1.67182	0.41576	0	0	0	0.54881	1.62433	2.35507	0.36879	0.46837	3.51349	1.2459
ENSOANG00000029933	1.31776	0.65548	2.92553	1.35827	0.7725	0.86525	0.64013	2.22753	3.48855	2.58449	9.23136	13.3554
ENSOANG00000029934	79.61415	78.0998	29.20708	51.92736	66.33498	37.1065	338.17823	119.79717	48.0842	80.30311	55.95523	64.5045
ENSOANG00000029935	0.14238	0.04719	0.274	0.19569	7.59582	5.07965	0.23065	0.02673	0.1466	0.15961	0.06645	0.07077
ENSOANG00000029936	0.12009	0	0	0	0	0	0	0	0	0	9.08777	8.37853
ENSOANG00000029937	0.64455	0.19242	0.17176	0.19936	0	0	0	0	0.08534	0	90.48345	54.58339
ENSOANG00000029938	8.30553	6.06328	21.33074	9.60783	4.83384	1.76551	35.87582	11.31241	0.94913	0.50225	22.1012	12.39674
ENSOANG00000029939	4.80116	3.13451	2.39826	3.24761	15.30415	8.27519	4.373	1.01448	3.17756	4.54004	1.26126	1.34172
ENSOANG00000029940	1.28401	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000029941	1.96804	2.20263	3.11311	3.42316	2.16321	1.69612	1.07564	2.70306	0.81412	1.86108	6.20405	4.50992
ENSOANG00000029942	21.40249	34.69147	43.00934	30.52321	14.92625	11.2666	16.67066	8.42089	7.32669	10.23551	12.4081	20.62451
ENSOANG00000029943	0.59597	0.40427	1.37121	0.33513	3.71615	1.38743	0.7896	0.27474	0.07168	0.1822	0.68314	2.81018
ENSOANG00000029944	2.04128	2.58465	2.96623	3.53867	12.29294	13.93123	5.64921	8.19074	13.50994	7.97244	1.90653	3.28211
ENSOANG00000029945	0	0	0	0	144.96502	69.15693	0	0	0	0	23.52533	36.40153
ENSOANG00000029946	0.86532	0.57394	1.28075	0.44596	0.67641	0.18944	0.8407	1.30029	0.6364	0.48489	3.63711	1.20378
ENSOANG00000029947	0.39444	1.17735	0	0	0	0.51799	0	0	0.52211	0.22103	2.76355	2.46939
ENSOANG00000029948	3.94797	1.33896	2.15132	0.83239	1.89352	1.94414	2.61521	1.66836	2.37536	0.45253	0.37704	1.36407
ENSOANG00000029949	21.57894	43.23339	39.92233	46.64692	45.32939	22.43378	26.78837	16.21184	17.45532	24.85586	20.15576	34.30626
ENSOANG00000029950	0.1264	0.18863	0	0	0	0	0	0.64115	0	0	4.25104	3.05245
ENSOANG00000029951	3.81845	2.84907	0.78251	1.45326	0	0	0	0.149	0	0	35.30917	35.17123
ENSOANG00000029952	16.9027	18.41697	16.55877	50.0545	26.26603	12.50766	24.50218	21.31566	20.47945	22.55148	8.26965	19.67413
ENSOANG00000029953	0	0	0	0	0	0	0	0	0	0	9.07951	5.20089
ENSOANG00000029954	1.18153	0.58776	0	0.60897	0	0	0	0	0	0	0	0.35223
ENSOANG00000029955	11.55546	21.8626	12.36885	18.82313	11.24987	7.72283	6.61573	18.83556	6.009	5.20328	26.01962	24.54243
ENSOANG00000029956	20.00198	29.18977	47.60575	97.0962	26.12411	9.56031	60.87032	23.86668	5.84027	10.38424	106.94461	134.54771
ENSOANG00000029957	1.7186	0.56991	3.30669	1.47619	2.68662	1.50458	0.55656	0.96837	0	0	0.80262	1.53688
ENSOANG00000029958	138.01737	156.12946	277.84318	475.99645	557.48918	206.53121	450.93072	169.70873	119.92595	196.84224	244.20874	325.48111
ENSOANG00000029959	6.7416	12.18304	11.82249	15.3958	5.05802	3.04579	33.34966	16.25754	1.0234	1.87154	5.0695	3.48452
ENSOANG00000029960	9.63763	17.4637	9.16987	10.6435	5.24632	2.2601	2.67514	11.63672	3.94863	3.47179	20.25458	21.95692
ENSOANG00000029961	6.23181	6.76326	6.94271	6.4818	3.78602	4.01737	1.98152	5.93745	2.54962	2.47625	2.38135	6.89015
ENSOANG00000029962	1.60629	1.598	1.78303	1.24175	0.94164	1.05469	3.12115	3.16779	1.41745	0.9001	21.37984	7.90037
ENSOANG00000029963	7.3728	2.75053	5.72885	2.84978	7.20351	3.22733	4.77532	3.11572	7.5904	2.41001	4.30406	2.93033
ENSOANG00000029964	0.31506	0	0.41968	0	0.55409	0	5.51001	8.52156	0	0	1.32427	1.97233
ENSOANG00000029965	1.0779	0.53617	1.91442	1.11104	1.26378	2.12326	2.09446	1.82207	0.95119	1.20803	1.51021	3.53441
ENSOANG00000029966	0	0	0.24858	0	0	0	1.08782	1.2618	0	0	8.62775	6.17434
ENSOANG00000029967	0.1341	0	0	0.82922	0.70738	0.26416	0.78148	0.22669	0.17751	0	40.01162	16.9057
ENSOANG00000029968	6.3968	14.26721	0.18321	0.10639	0.36291	0.27093	1.00234	0.58132	0.36423	0.57813	3.46942	2.76791
ENSOANG00000029969	0	0	0.24247	0.28143	0	0	0	0	0	0	9.94721	5.20946
ENSOANG00000029970	0.57893	0.86391	0.38563	0.44761	2.54543	6.84242	1.68736	0.48938	0.38321	1.94646	0	0.51772
ENSOANG00000029971	4.37739	6.22122	4.72024	2.57823	2.93269	1.64239	2.43016	1.76184	0.27597	1.05131	0	2.23686
ENSOANG00000029972	2.93658	3.17326	1.61859	3.75741	3.38363	1.7952	48.40244	20.02687	0	0	0	0.36219
ENSOANG00000029973	8.14546	3.12559	2.16998	2.5187	14.7345	24.75503	5.42644	23.21057	2.77245	8.60717	2.93468	3.12182
ENSOANG00000029974	5.24755	2.6102	4.66001	4.05657	2.05084	0.5743	3.39884	0.98554	0.38592	0.49013	2.45056	1.82493
ENSOANG00000029975	8.39729	18.37872	23.86245	12.98311	9.51713	9.92451	17.9483	13.56376	6.91605	5.33287	20.393	27.53436
ENSOANG00000029976	0	0	0	0	0	0	0	0	0	0	58.67711	39.92158
ENSOANG00000029977	7.47339	11.58122	2.87163	3.33311	0	0	0.2094	0	0	0	200.2523	114.70679
ENSOANG00000029978	0	0.4561	0.81437	0.47256	1.34389	1.50522	4.89996	2.58355	0	0	0.64251	1.23008
ENSOANG00000029979	2.42278	5.19717	4.03409	6.3212	5.05975	1.78971	3.0894	0.76785	0.20039	0.50913	1.27297	1.21872
ENSOANG00000029980	0.89203	9.54008	0.69314	31.03211	0.26149	1.025	3.46665	7.66522	2.65675	0.4999	0.3123	0.66474
ENSOANG00000029981	18.03026	10.52832	14.35802	12.42329	0	0.38599	38.84225	54.66176	130.74383	221.0684	0	0
ENSOANG00000029982	0	0	0	0	0.24708	0	0	0	0	0	3.54379	2.51312
ENSOANG00000029983	12.85341	15.90286	16.47103	21.75931	0.85837	1.12166	0.71128	1.23756	0.21535	0	2.05149	4.51043
ENSOANG00000029984	19.18016	36.72552	22.77844	18.93599	48.5652	26.4013	15.49115	25.39061	13.76454	15.73322	27.19618	35.33752
ENSOANG00000029985	23.00287	17.05246	28.26865	31.43476	24.79463	34.49494	22.92489	33.61569	16.10803	18.46176	11.2281	16.0584
ENSOANG00000029986	45.89656	57.34012	29.50172	37.13079	39.88916	46.25483	41.22013	60.44244	27.55013	27.3635	24.67469	45.81614
ENSOANG00000029987	2.03039	3.33903	4.69154	1.60158	1.60321	0.4081	1.3285	0.70041	0.87756	1.60217	2.26428	1.03756
ENSOANG00000029988	10.83235	25.59416	19.38926	20.23727	15.87553	6.66798	30.91472	18.8832	10.15639	12.70928	7.58858	9.08159
ENSOANG00000029989	0.10396	0	0.13847	0	0.36565	0.40955	0.30299	0.35145	288.01138	26.03994	0	0.09296
ENSOANG00000029990	6.08862	7.4339	19.41566	15.68952	5.84075	1.81715	3.22669	3.43075	1.95377	3.10175	17.83673	13.85963
ENSOANG00000029991	23.0621	18.36856	17.33876	8.53137	16.92018	47.93611	68.86686	90.88259	74.91138	85.38797	13.67797	13.03211
ENSOANG00000029992	7.23509	6.35606	8.5494	5.50287	5.84896	4.48243	3.23122	4.53704	2.31702	2.74644	4.16909	6.88751
ENSOANG00000029993	0.56754	0	0.50403	0	0.33266	0	0	0	0	0	10.33768	11.50475
ENSOANG00000029994	2.17489	1.08188	1.44847	0.56046	0.63751	4.28411	0	0.61276	0	0.60939	3.04728	5.51055
ENSOANG00000029995	0.93946	1.2617	0.75086	0	1.48695	0.5551	19.44082	39.70077	12.18639	13.58198	16.18948	19.32264
ENSOANG00000029996	9.38459	6.41865	11.58918	7.40602	3.6104	5.58424	6.26833	10.24531	7.11676	2.95811	9.03957	6.90619
ENSOANG00000029997	3.0643	6.4019	1.08848	1.57929	0.71862	0.40245	1.19097	2.07202	0.8112	0.68692	3.43464	5.29796
ENSOANG00000029998	1.83574	4.62273	1.98676	4.08001	2.42139	0.45199	13.71067	7.95173	2.4299	3.08605	2.41131	9.02899
ENSOANG00000029999	0.63996	0.38202	1.53446	0.98944	0.6754	1.00854	2.61162	1.29822	0.67771	0.21511	7.53211	2.97611
ENSOANG00000030000	5.44137	8.37568	8.10419	7.28671	24.94101	17.97652	12.86234	9.56013	14.40495	16.4941	9.18453	6.4369
ENSOANG00000030001	0.23339	1.39312	2.79797	0.72169	0.82091	1.3792	2.72098	1.57808	0	0.7847	4.90491	5.42652
ENSOANG00000030002	2.22405	2.76569	2.46875	0.85962	0.9778	1.09519	6.48226	6.57915	2.45322	3.11566	6.23228	2.15467
ENSOANG00000030003	20.42895	14.93785	32.65464	30.00608	14.37114	12.87703	19.05354	13.12244	6.76023	6.86852	92.73603	65.76791
ENSOANG00000030004	1.53215	1.2194	1.36063	0.78958	0.17966	0	0	0	0.54087	0.34346	3.00527	1.00481
ENSOANG00000030005	0	0	0	0	0	0	0	0	0	0	32.69538	25.21648
ENSOANG00000030006	0	0	0.35781	0.83049	0.23613	0	10.17693	12.93964	15.64295	27.99451	4.51582	3.48276
ENSOANG00000030007	0.9846	2.35091	16.00094	8.22055	0.34634	0.77585	0	0.3329	0.78203	0	0	0.52834
ENSOANG00000030008	5.2663	18.04584	4.41678	5.42814	0	0	0	0.32971	0	0	0	0.87214
ENSOANG00000030009	2.74211	4.94436	1.82625	1.94317	8.4392	10.35261	6.32706	8.30471	2.41971	5.76212	0.48033	0.20432
ENSOANG00000030010	1.4209	0.65243	10.9194	10.0548	5.57436	4.3059	1.43355	2.5866	0.36174	0.64313	2.75632	3.46987
ENSOANG00000030011	43.81767	84.10333	74.22766	82.22892	48.58177	29.39627	53.21334	46.15874	15.34053	25.08763	131.45744	121.52902
ENSOANG00000030012	1.55664	1.74225	5.70233	2.10593	1.71098	2.29979	0.56707	1.97356	2.31811	1.96271	0.81777	2.78418
ENSOANG00000030013	167.00622	97.21372	61.29082	66.97413	2.13267	1.06163	10.60313	9.56581	22.64997	15.62883	68.24214	58.85953
ENSOANG00000030014	4.3837	2.0442	2.55463	1.27075	0.48177	0.53961	0.79843	0.46307	0.3626	0.46052	11.51595	11.51552
ENSOANG00000030015	3.84459	4.4132	7.87875	6.85873	2.08037	0.58253	10.34359	5.49903	10.56942	6.96038	32.31939	12.43007
ENSOANG00000030016	18.4555	25.0113	42.39411	38.43383	1.65594	4.08047	22.50443	23.23855	2.4928	9.49763	13.45623	8.42051
ENSOANG00000030017	0.43614	7.70137	0.09679	15.28422	0.38352	0.57269	3.17798	5.89785	1.34697	0.12215	2.1386	0.715
ENSOANG00000030018	57.10761	53.04181	138.43405	129.93002	0.34634	0.09698	0.1435	0.24967	0.19551	0.08277	0	0.04403
ENSOANG00000030019	29.23535	65.74316	83.6999	60.73891	12.13979	7.19855	29.88277	18.70373	1.34372	2.73047	54.61408	34.67733
ENSOANG00000030020	7.9609	17.24476	14.70906	13.49949	14.90378	13.15216	175.89358	180.1494	83.28028	62.16596	11.87337	7.11915
ENSOANG00000030021	1.62537	2.91068	4.76324	2.01043	3.43031	0.6403	3.78993	2.19804	3.01209	3.27899	1.36628	1.16283
ENSOANG00000030022	1.42533	2.0151	1.29908	1.27582	5.54123	5.17195	0.8746	2.78988	0.59585	0.6306	1.57666	6.64151
ENSOANG00000030023	2.02588	1.70044	1.85527	2.54492	20.04074	17.45854	9.22593	10.9154	1.50832	4.25704	2.12862	1.69842
ENSOANG00000030024	6.88619	12.89354	0.17307	0.10044	0	0	3.21881	0.43925	0	0	0	0
ENSOANG00000030025	7.01759	5.98407	7.44008	6.42139	4.78558	3.3853	11.27048	8.71529	3.98095	4.09288	7.82548	5.89142
ENSOANG00000030026	27.49537	40.90964	59.56942	43.63603	0.99553	0.7965	4.4783	3.41746	0.10702	0	9.85734	8.02733
ENSOANG00000030027	18.02238	55.31631	14.73132	16.46542	0	0	0	0	0	0	0.86081	2.38089
ENSOANG00000030028	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000030029	0.53715	0.40084	0.35781	2.4916	81.71851	31.74413	0	0	0	0	0	0.24021
ENSOANG00000030030	16.38399	10.21757	20.52128	23.44106	5.59079	3.85359	8.55284	24.80166	18.12631	11.92155	26.72376	15.96368
ENSOANG00000030031	17.1239	37.06817	32.73627	17.97707	0.09293	0.52057	0.46201	2.85884	0	0.17765	3.33203	3.49749
ENSOANG00000030032	146.8584	158.61485	203.79008	225.114	166.19233	118.0049	153.98361	210.23951	78.04774	150.13817	163.90147	202.61989
ENSOANG00000030033	0	0	0	0	0	0	0	0	0	0	0	1.55871
ENSOANG00000030034	2.15982	1.84176	3.28803	2.78278	3.6176	2.43115	9.29278	10.43142	1.97405	4.14962	8.21353	9.10555
ENSOANG00000030035	142.00698	63.76841	105.39233	88.86196	43.97583	70.20724	51.66925	85.79859	145.23778	92.22813	37.64817	57.90564
ENSOANG00000030036	0.8867	0.10183	5.99663	4.32382	0.12001	0	0	0	0	0	0	0.183
ENSOANG00000030037	0	0	0	0	0.49848	0.83749	345.34344	399.13777	1.12566	0.95299	0.59568	0
ENSOANG00000030038	5.93321	5.74727	7.9033	6.27649	2.37975	1.43535	2.73053	3.6951	1.24005	1.57491	1.75021	6.23668
ENSOANG00000030039	0.21676	0.32346	2.30944	1.00528	0.57167	0.42698	14.21232	6.59411	0.14346	0.54645	0	0.58145
ENSOANG00000030040	4.98811	6.01206	5.62213	5.63573	2.02448	1.51168	0.55919	3.8916	1.77756	1.93517	8.06375	7.89195
ENSOANG00000030041	0.51044	0.09523	2.97453	0.59187	28.83652	32.04701	0.74376	0.10787	0	0	1.07257	1.4834
ENSOANG00000030042	2.77692	1.03604	2.77429	3.22013	0.61043	0.68371	1.01165	1.17359	0	0	0	0.62086
ENSOANG00000030043	3.072	4.27861	1.36401	0.94993	0	0	0.89537	3.28881	0	0	18.07707	16.29993
ENSOANG00000030044	10.60142	6.47183	9.94921	9.68559	7.20351	19.45884	10.53389	18.32777	19.77332	4.8605	13.16527	11.41962
ENSOANG00000030045	20.29321	30.09709	24.21218	35.03284	42.25766	23.78797	56.60717	46.93047	22.24714	28.67318	26.16458	33.95704
ENSOANG00000030046	0	0.49693	2.66146	0.51486	0	0	0	0	0	0	1.39968	0.59559
ENSOANG00000030047	25.96372	55.44491	24.74601	27.68459	6.69178	7.05429	7.82842	10.97218	4.74032	5.26772	10.34869	18.4146
ENSOANG00000030048	1.65077	0.92381	1.92402	1.2762	0.72583	0.40648	3.60847	3.13926	1.09258	0.69381	4.33643	2.39891
ENSOANG00000030049	49.87746	69.01715	90.59848	85.06124	0	0	0	0	0	0	13.97616	7.5691
ENSOANG00000030050	2.10747	2.13038	6.42951	4.51976	4.42368	0.93738	20.60719	11.14707	2.96958	2.51426	11.14408	6.5051
ENSOANG00000030051	0	0.37493	1.00413	0	2.2096	1.97997	0.7323	0	0.33257	0.42237	0	0.22468
ENSOANG00000030052	0	0	0	0	0	0	0	0	0.38592	0	0	0.26073
ENSOANG00000030053	15.21909	39.25333	49.80518	39.50776	0.99135	0	0	0	0	0	0	0.16805
ENSOANG00000030054	1.07233	1.07601	0.83728	0.91472	1.59313	3.64171	3.82575	3.53142	4.82088	5.93619	1.70957	1.95094
ENSOANG00000030055	2.32014	1.06537	3.09052	0.55184	0	0	2.08085	6.33557	1.8899	0.30008	10.50226	9.73586
ENSOANG00000030056	9.4416	6.83746	8.50772	7.29887	2.19765	6.83758	14.16409	13.14349	3.30811	3.96811	8.75412	7.20164
ENSOANG00000030057	2.30113	0	2.75869	1.7789	0	0.45328	1.34139	2.72286	2.74133	0.77368	0.96721	1.23469
ENSOANG00000030058	0.53264	0	0.56765	0	0.37473	0.20978	1.86285	1.26055	0	0	0.89559	1.61952
ENSOANG00000030059	1.42721	4.82737	2.66146	2.94212	2.17532	3.18602	0.55465	0.48245	0.25189	0	0.39976	0.17018
ENSOANG00000030060	0.57156	0.28434	0.50752	0.58908	0.33511	0	1.66587	0.3221	0.50433	1.92153	4.80437	5.62212
ENSOANG00000030061	5.18824	54.60325	2.72802	2.53314	0	0	0	0	0	0	0	0
ENSOANG00000030062	0	0	0.21355	0	0	0	0	0	0	0	13.81329	7.31145
ENSOANG00000030063	7.16406	5.57772	10.23445	7.70544	3.10414	4.09047	2.72361	7.02034	3.16097	1.7454	8.7283	14.48452
ENSOANG00000030064	13.5861	7.0256	89.76941	48.25027	0.47313	0	0	0	0	0	0	0.84203
ENSOANG00000030065	0.39862	2.37952	0	0	0	0	0	0	0	0	6.70229	2.85187
ENSOANG00000030066	0	0	2.07002	1.37296	0.78086	0	0	0.75054	1.46928	0.74641	3.73248	6.94861
ENSOANG00000030067	6.01464	4.66723	4.6468	6.88153	4.44269	1.4218	5.96032	4.06691	2.38837	2.42667	43.4831	55.18564
ENSOANG00000030068	15.59027	30.59672	23.41003	21.7669	13.79213	26.05678	59.20971	58.61691	53.15406	68.61913	19.06288	12.08298
ENSOANG00000030069	0.28172	1.10364	0.14077	0	0	0	2.7716	2.73851	0	0	13.32297	5.98409
ENSOANG00000030070	24.67471	32.89346	46.89132	36.62379	19.67221	22.03392	16.30129	16.6839	14.3708	9.95526	48.39902	45.60247
ENSOANG00000030071	32.54098	16.65712	30.4934	36.27129	6.98726	5.21746	12.13123	21.10725	2.75467	6.3609	4.77131	6.42913
ENSOANG00000030072	5.03603	13.52725	6.93191	4.15271	17.12303	3.63736	0	0.28374	0	0	0	0.30021
ENSOANG00000030073	0.20079	0.14975	0.13367	0	2.47181	0.39551	2.92608	0.84844	1.06309	1.35015	0.84394	1.25689
ENSOANG00000030074	22.82601	21.1944	20.15757	12.41733	8.02874	4.16325	3.44969	5.5734	5.2595	4.69001	14.21374	27.97267
ENSOANG00000030075	6.58284	11.46056	13.64012	9.61238	3.85906	3.96219	5.86267	4.63646	0.96821	0.61476	2.3056	1.79878
ENSOANG00000030076	0.32768	0	0.87297	0.50663	0.28814	2.25913	2.38766	3.04648	0.21687	0.82629	0	1.02561
ENSOANG00000030077	0	0	0	0	0	0	0.84523	0	0	0	1.82837	1.94493
ENSOANG00000030078	0.27771	0.41441	0.36992	0	0.9768	1.09406	1.61884	2.11232	0	0	0	0
ENSOANG00000030079	54.94518	36.33616	49.31546	49.8231	14.64575	17.8305	25.59143	26.31813	20.00939	13.08676	45.27601	44.27867
ENSOANG00000030080	5.71531	7.87276	3.90413	4.30495	9.53601	1.15474	7.68827	3.22041	6.01333	0.98549	1.232	1.83475
