Ensembl.Gene.ID	prefrontal cortex_GSM752664	prefrontal cortex_GSM752665	prefrontal cortex_GSM752666	prefrontal cortex_GSM752667	prefrontal cortex_GSM752668	prefrontal cortex_GSM752669	cerebellum_GSM752670	cerebellum_GSM752671	heart_GSM752672	heart_GSM752673	adult mammalian kidney_GSM752674	adult mammalian kidney_GSM752675	liver_GSM752676	liver_GSM752677	testis_GSM752678
ENSPTRG00000016055	6.78704	7.10014	8.77887	10.36011	13.48705	9.377	8.94312	18.6142	2.42501	2.77052	3.67248	8.01987	1.12407	0.88825	8.40632
ENSPTRG00000016058	10.27316	8.83065	12.29199	7.50243	12.37702	6.91873	6.03978	17.93408	1.31054	0.52495	10.2305	14.94718	1.66109	1.27425	3.89608
ENSPTRG00000016059	5.0089	6.70132	2.62501	3.72026	6.27966	3.57366	4.21676	3.65268	2.01301	2.40264	4.19003	4.77354	2.37119	2.05198	1.58174
ENSPTRG00000016060	16.31351	8.60867	12.24155	11.43699	12.74514	10.11477	23.37085	20.47401	10.81415	10.20575	14.00165	10.75954	13.10054	6.29595	52.54429
ENSPTRG00000016062	19.08448	12.23221	12.18241	9.14504	21.02843	12.55408	2.62556	1.85059	0.50996	1.91614	7.55654	9.54504	0.21078	0.38297	20.68311
ENSPTRG00000016064	3.0054	3.63027	3.29314	2.44263	6.42232	3.89887	4.5031	4.85324	3.04337	2.06288	9.38675	4.6212	8.05535	2.94562	18.89808
ENSPTRG00000016065	0.82422	0.60419	0	0.45353	0.32297	0	0	0	0	0	0.08209	0	0	0	0.12396
ENSPTRG00000016066	1.98303	4.33327	4.23678	4.09126	7.84383	5.4417	2.93964	4.34976	6.66354	4.03115	9.3424	6.10344	3.67399	3.61805	1.66293
ENSPTRG00000016067	6.01721	6.13136	11.80617	7.15056	11.92839	8.24301	33.68912	15.30152	0.54676	2.33045	20.80502	11.46891	0.17989	0.93408	2.31634
ENSPTRG00000016069	2.63127	1.20565	2.02781	2.16428	0.88426	1.65656	1.88389	0.86832	10.87457	9.99107	14.36069	21.2631	6.10612	9.12228	1.18308
ENSPTRG00000016070	2.44467	3.01133	3.99043	3.25211	4.16077	4.19361	2.90636	1.98574	2.18832	1.29936	3.93114	3.96514	4.07738	2.37631	7.44237
ENSPTRG00000016071	9.06653	7.94377	11.16982	13.56387	10.28232	11.91628	9.43799	11.0045	8.616	8.97213	18.57267	17.67558	24.90178	5.65907	18.41682
ENSPTRG00000016072	4.26173	2.00202	1.52659	2.52259	6.92146	3.78477	5.67671	9.68325	3.61723	3.79758	2.48464	3.18863	1.23206	1.10509	7.72636
ENSPTRG00000016073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.20197
ENSPTRG00000016074	0.19316	0.354	1.61979	0.53134	2.45961	1.83756	0	0	0	0	0	0.07026	0	0	0.72613
ENSPTRG00000016077	1.27836	0.62753	0.52644	0.43956	1.34146	0.54302	1.96806	1.57927	1.63542	1.50051	4.25103	5.11496	1.66836	0.8367	13.21535
ENSPTRG00000016078	6.22178	2.5134	1.56606	1.65615	3.51652	2.06837	3.84513	3.08564	0.02922	0.00993	1.54338	0.68135	0.05555	0.04802	53.97008
ENSPTRG00000016079	2.31809	2.80554	3.20895	2.82738	4.49813	3.95277	3.94832	6.46101	0.85976	0.95189	2.22139	4.13653	0.83548	1.08454	2.82803
ENSPTRG00000016080	6.65014	2.8866	3.44842	2.79213	6.44482	2.99682	4.29554	6.34822	1.10082	0.71507	2.09136	2.36801	2.3255	1.20753	9.36815
ENSPTRG00000016081	13.12119	9.22246	8.77396	13.00157	15.24669	10.17832	15.9082	17.7193	6.10156	4.80424	13.13697	14.28407	26.03286	23.47535	12.87061
ENSPTRG00000016084	35.42456	73.4872	70.92646	42.16611	43.57603	46.90393	12.98798	4.0197	1.30658	0.9133	1.53584	2.14188	0.31053	0.50377	7.23817
ENSPTRG00000016086	0.22911	0.20994	0	0	0	0.54488	0	0	0.40039	0	0	0.08334	0	0	331.64455
ENSPTRG00000016087	2.0943	0.6155	1.44961	1.30428	0.96753	1.2217	1.08215	0.88658	7.28416	5.70373	10.03433	9.61558	3.5771	4.81379	16.51795
ENSPTRG00000016088	5.29645	5.48364	3.02795	3.50037	5.18754	3.59893	6.06974	7.26679	2.37374	2.04684	4.21267	5.20414	2.94209	2.07641	4.96472
ENSPTRG00000016089	19.04635	15.49286	16.81526	17.70928	30.70169	17.31672	25.59775	30.95984	19.51534	20.95653	13.25252	16.10046	10.11283	7.45075	37.79454
ENSPTRG00000016090	20.37207	35.41781	47.67662	29.171	18.17651	17.25651	14.43573	13.82802	97.76912	72.26113	633.63666	572.21044	80.07772	160.21129	55.81105
ENSPTRG00000016092	11.24287	5.66522	7.6816	7.74875	13.99048	8.59685	10.50579	7.0618	1.82951	2.80119	0.3227	0.51684	0.09319	0.1882	3.13
ENSPTRG00000016095	1.88941	2.42376	1.06304	2.73539	9.79787	2.45938	2.02726	2.82615	0.0869	0.0177	0.02973	0.05787	0	0	0.62802
ENSPTRG00000016096	2.56657	0.76973	1.17377	0.83442	2.14812	1.22095	2.98181	2.79211	2.11998	1.78239	2.69528	2.93647	1.45336	1.66025	8.73601
ENSPTRG00000016098	0.10361	0	0.1086	0	0	0	0	0	0.27143	0	5.9818	1.54449	0.04303	0	2.02447
ENSPTRG00000016099	2.44874	1.19964	2.89675	3.40128	5.22412	3.45955	1.94262	3.24124	1.23913	1.45366	2.19711	3.17476	2.92969	1.77735	3.35395
ENSPTRG00000016100	0.02688	0.02463	0.22489	0.07373	0.26266	0.19141	0.01363	0.07525	0.05857	0.02381	0.04007	0.05855	0.01116	0.08677	0
ENSPTRG00000016101	0	0	0	0	0.0551	0	0	0.0526	0	0	0	0	0	0	0
ENSPTRG00000016102	0	0	0	0	0	0	0	0	0	0.02846	0	0	0	0	0
ENSPTRG00000016104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04441
ENSPTRG00000016105	27.94114	16.50017	21.8263	20.29895	23.1095	20.56034	44.76254	57.51411	18.15183	20.61947	24.40047	24.00993	15.74812	13.18227	47.43691
ENSPTRG00000016106	0	0	0	0	0	0	0	0	0	0	0	0.62126	2.12776	0	0
ENSPTRG00000016107	0	0	0	0	0	0	0	0	0	0	0.03618	0	0	0	0.32793
ENSPTRG00000016110	0	0	0	0	0.08985	0	0	0	0	0	0.04568	0	0.91407	20.76392	0.06897
ENSPTRG00000016112	0	0	0	0	0.11143	0	0	0	0	0	0.02832	0	23.5601	169.1591	2.09438
ENSPTRG00000016116	0	0	0.0647	0.0849	0.06046	0.14681	0	0	0	0	0.12287	0.26922	0.07684	0.73139	0
ENSPTRG00000016117	0	0.54791	0.1253	0	0	0.28433	0.06063	0.11177	0	0	0.83355	1.43529	3.37644	10.69947	1.4384
ENSPTRG00000016118	0	0	0	0	0.08633	0	0.0447	0	0	0	0	0.09624	0	7.0361	0.13265
ENSPTRG00000016119	0.15925	0	0	0.43827	0	0.37874	0	0	0	0	0	0	0	0	0.11973
ENSPTRG00000016120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11056
ENSPTRG00000016121	0	0	0.28189	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000016122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21925
ENSPTRG00000016123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3626
ENSPTRG00000016124	0	0	0	0	0	0	0.0615	0	0	0	0.36223	0.70562	0	0	0.09118
ENSPTRG00000016125	0	0	0	0	0	0	0	0	0	0	0.55482	0.20265	0.23136	0	0
ENSPTRG00000016126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56352
ENSPTRG00000016127	0	0	0	0	0	0	0	0	0.35397	0	0	0.11051	0.04205	0	239.33424
ENSPTRG00000016128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22724
ENSPTRG00000016129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73251
ENSPTRG00000016130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33898
ENSPTRG00000016131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000016132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSPTRG00000016133	0	0	0	0	0	0	0	0	0.05065	0.11585	0.23096	0.17923	0	0	0.26155
ENSPTRG00000016134	0.2216	0.30474	0	0.30479	0.10852	0	0.16865	0	18.15627	1.13222	61.92092	22.85915	4.14235	4.42122	0.66668
ENSPTRG00000016135	42.89703	20.73162	18.72905	20.6968	39.04682	24.35588	41.62799	38.68832	4.93009	4.47884	10.87488	16.66783	12.43256	6.70334	29.73766
ENSPTRG00000016136	33.44918	23.51597	21.26497	27.45251	37.38024	24.51755	34.53842	43.16578	35.54713	58.64568	31.67213	37.3385	30.6494	18.91766	25.47826
ENSPTRG00000016137	0	0	0	0	0	0	0.1616	0	0	0	0	0	0	0	0
ENSPTRG00000016138	2.5411	1.68167	0.88778	0.77659	2.35062	1.34286	2.57737	2.50778	3.0218	2.94696	4.14731	5.75128	0.64488	0.76105	1.37977
ENSPTRG00000016139	4.92357	3.23774	3.2784	3.34604	7.71572	6.19917	4.78819	3.46581	1.13864	1.5693	1.29788	1.51698	1.01024	0.49956	3.96306
ENSPTRG00000016141	6.76907	4.80155	4.3593	5.917	9.34571	4.2672	24.50545	9.1114	1.63877	2.1824	33.2173	69.6607	1.37159	5.62723	0.03067
ENSPTRG00000016143	0.44571	0.3268	0.56068	0.36777	0.96049	0.21185	0.31646	0	0	0.03956	0	0	997.28912	2036.42928	0.06697
ENSPTRG00000016145	0.38273	0.07017	0.72185	0.94726	0.52471	0.36387	0	0.07159	0	0	0.15244	0.05565	0	0	0.34521
ENSPTRG00000016146	1.28868	0.88573	1.40702	0.99691	1.73546	1.02173	0.12253	0.02513	0.29321	0.01194	0.38767	0.43947	0.02232	0.02898	3.91594
ENSPTRG00000016147	2.6047	0.66992	1.62847	1.75975	1.70071	0.97825	2.94313	1.11071	2.13589	2.25278	2.70757	3.85617	1.38522	1.57651	1.82085
ENSPTRG00000016149	13.05384	14.13112	11.04337	11.85484	20.42718	12.48978	17.07015	22.07037	9.54758	11.02542	11.21486	16.53088	5.24072	6.88396	9.33807
ENSPTRG00000016150	2.36685	0.25519	0.51072	0.47868	11.38623	0.33116	1.87105	0.26036	0.6082	0.15458	401.79589	406.654	2656.22013	34883.97928	0.99438
ENSPTRG00000016151	0.30771	0.21137	0.16118	0.10575	0.67793	0.18286	0	0	0	0	0.1915	5.59502	0.03193	0	0
ENSPTRG00000016152	0	0	0	0	0.2299	0	0	0	0	0	2.1431	8.53961	10.49656	100.82111	0
ENSPTRG00000016153	0	0	0	0	0	0	0	0	0	0	2.72851	3.64146	0.56888	0.34085	0.07919
ENSPTRG00000016154	1.47168	0.33711	0.19279	0	0.63063	0.21892	0.5131	0.08606	0.52238	0.28597	2.65645	3.2789	54.08681	1.58662	0
ENSPTRG00000016155	0.09392	0	0.09844	0	0	0	0.09526	0	0	0.04172	1.07556	0.54657	5.10905	1.21511	0.07062
ENSPTRG00000016156	0	0.58371	1.33527	0	0	0.50511	0.32304	0	0	0	7.08374	6.79673	0	0.22897	0
ENSPTRG00000016157	1.42073	1.82258	0.74446	0.58615	0	0	0.86459	0	0.24822	0.37863	26.45712	1.447	5.48668	0.91909	0.1068
ENSPTRG00000016158	0	0.30088	0	0	0	0	0	0	0	0	1.47133	0.9554	0.2727	0.35399	0
ENSPTRG00000016159	0	0.21925	0	0	0	0	0.06071	0	0	0	0	0.13057	0	0.12906	0
ENSPTRG00000016160	2.24542	0.47029	0.87419	0.52941	0.754	0.76305	0.52055	0.11995	0.50443	0.48442	0.06389	0.04667	0.34635	0.06925	0.2894
ENSPTRG00000016161	0	0	0.14201	0	0	0.32224	0.06871	0	0.17763	0.54182	0.06747	0.24654	0.56285	0.4384	0.20386
ENSPTRG00000016163	2.08898	1.43564	0.68418	0.89782	0	1.86321	0.52966	0.61029	4.50553	13.62692	14.30186	4.98643	53.02328	89.80233	0.19634
ENSPTRG00000016164	2.62267	0.56552	0.32334	0	0.45338	0	1.4865	0.86539	1.75216	1.16485	2.30449	0.7856	1.53753	0.16629	1.50784
ENSPTRG00000016165	0.40101	0	0	0	0	0	0.40682	0	0.05837	0	0.19967	0	0.33311	0	0.50253
ENSPTRG00000016166	0.23114	0.2118	0	0	0.6793	0	0.11722	0	0.40394	1.64287	0	0	0	0	0
ENSPTRG00000016167	0	0	0	0	0.25883	0	0	0	0.05769	0.8214	0	0.19219	2.13944	0.14237	1.9864
ENSPTRG00000016168	0.23567	0	0.1235	0	0.23082	0.28024	0	0	0.77224	0.52342	1.3497	0.98598	0.58731	0.12704	0.08859
ENSPTRG00000016170	9.48145	5.51514	8.38215	10.20578	12.7185	9.31381	8.63418	13.60477	5.54641	5.80403	5.70633	8.26215	3.68048	2.71109	11.15774
ENSPTRG00000016173	0	0	0	0	0	0	0.06	0	0	0	0.17664	0.08606	0	0	0.17789
ENSPTRG00000016174	4.09936	2.3765	3.77045	4.25741	6.96493	3.58146	4.66708	4.1455	0	0.03713	1.41631	1.58241	0.03472	0	30.25488
ENSPTRG00000016175	65.994	28.69314	44.82408	44.82284	71.44435	47.81936	51.11015	63.58837	14.62328	15.68703	23.00727	23.83719	14.96138	10.43714	86.51642
ENSPTRG00000016176	12.73409	7.29304	11.54999	11.84473	18.50851	12.23072	12.04658	14.38558	17.11594	20.62919	16.19705	19.62646	16.76226	14.9608	31.11566
ENSPTRG00000016177	0	0.13547	0.15495	0	0	0	0.03749	0.13822	0	0	0.14723	0.37649	0	0	3.8351
ENSPTRG00000016178	8.08775	5.17245	3.44367	5.21434	4.04322	2.20403	9.57043	3.93817	3.01777	1.72124	15.43719	29.47995	11.02015	21.98022	0.12666
ENSPTRG00000016181	0.672	0	0	0.08404	0.05985	0.14533	0.49574	0.11426	6.61862	0.56986	2.03813	1.53335	264.53339	3.88611	1.01047
ENSPTRG00000016182	10.62588	0	0.54332	1.42573	0.12689	0	5.84885	0.36351	21.73699	0.74817	20.64744	1.22553	814.05869	2.51464	0.68195
ENSPTRG00000016183	5.11095	0	0	0.4056	0	0	2.29292	0	14.72691	0.13098	2.98537	0.10727	42.57053	1.58949	0.73894
ENSPTRG00000016184	3.18122	4.37265	5.41825	3.55497	6.0369	6.62028	6.55414	3.62477	5.47186	12.62811	0.24753	0.25313	4.3347	3.644	55.31025
ENSPTRG00000016185	4.31705	3.04298	4.94241	5.66357	7.35081	4.5809	10.50896	7.20294	3.33652	3.18587	6.94484	8.72129	4.6059	3.22228	12.28395
ENSPTRG00000016186	48.17053	26.20867	61.43032	64.58356	59.21271	55.66467	42.11058	30.46234	24.20302	23.57294	49.51793	48.6439	36.86099	44.65593	13.28914
ENSPTRG00000016187	3.34672	1.39397	2.97619	1.25528	1.3906	1.20609	1.38862	0.85327	1.19612	0.67564	1.76741	1.25424	0.58959	0.32804	15.47822
ENSPTRG00000016188	5.35209	3.13878	4.41286	2.94453	2.09684	2.37612	0.97713	0.20017	28.58511	37.49432	8.52767	15.85961	153.23287	103.70675	1.39492
ENSPTRG00000016189	0.47728	0.37477	0.42866	0.28136	0.20036	0.3241	0.03456	0.12741	0.08936	0.09086	0.33943	1.4383	0.31144	0	84.77823
ENSPTRG00000016190	5.10564	5.89149	2.57653	3.4677	6.79105	3.44803	14.64052	30.87932	2.1477	3.55541	16.22631	15.13232	4.94707	6.59164	10.09416
ENSPTRG00000016191	7.77332	3.82732	2.43206	2.31388	4.71579	2.75932	1.70628	0.59656	0.02533	0	3.84165	2.78531	4.9383	3.56481	0
ENSPTRG00000016192	13.62613	10.06136	16.02264	14.55949	21.81135	14.26155	11.92176	17.21391	7.2929	5.4018	15.0976	16.78431	6.06763	6.40428	2.37074
ENSPTRG00000016194	154.84833	198.72988	153.47714	188.90132	282.22716	173.32849	422.60734	364.12728	81.31835	79.50237	111.25412	147.14921	25.26669	33.93288	95.73118
ENSPTRG00000016196	5.10751	4.26195	5.0841	5.06259	10.61982	5.36104	10.73713	21.58135	0.94728	1.03921	4.94421	14.67585	0.79388	2.76855	1.41584
ENSPTRG00000016197	0	0	0	0	0.1275	0	0.19798	0	0	0	0.06482	0	0	0	0
ENSPTRG00000016198	2.44467	1.97853	2.6183	3.26415	4.84115	3.43762	5.47493	7.29031	2.33844	2.60747	4.26481	7.12029	2.49715	1.98155	3.76989
ENSPTRG00000016199	7.93476	3.79352	8.79853	8.22443	10.13676	6.01668	5.83189	6.45063	10.59931	18.3358	10.87924	15.68582	10.45795	5.20703	8.55941
ENSPTRG00000016200	0.98971	1.21682	0.32825	0.87869	2.22083	1.45994	0.31765	0.77305	0.30645	0.57312	2.13952	3.33097	0.03122	0.05408	0.59336
ENSPTRG00000016202	2.03085	3.27884	1.31775	1.33008	2.46267	0.9199	1.47129	0.99455	7.51962	12.15542	6.25991	5.10063	0.92367	0.62559	0.7998
ENSPTRG00000016203	3.32515	1.91839	1.29072	2.76655	2.21134	1.85503	3.91384	2.3795	1.59596	1.45859	4.27197	3.07596	2.11381	1.63751	39.90642
ENSPTRG00000016204	9.06356	5.87259	3.26251	4.02935	10.49125	5.22575	14.06806	9.75762	3.59935	2.31775	4.01152	3.13031	1.48269	3.45462	45.70478
ENSPTRG00000016205	0	0	0	0.11005	0	0	0.04058	0	0.03495	0	0	0.0291	0	0	13.82316
ENSPTRG00000016207	3.7382	1.90736	2.13706	2.57074	1.95541	1.61642	1.6588	1.31058	15.75407	26.71516	6.34535	10.56871	6.24447	9.02187	5.26962
ENSPTRG00000016208	13.19199	14.56232	4.69459	5.65412	9.01448	8.02595	3.42286	0.97527	0.7773	0.40876	0.33608	0.51331	0.25478	0.13226	0.87653
ENSPTRG00000016209	0.28208	0.45239	0.07387	0.29104	0.55272	0.16763	6.65329	5.34139	0.03079	0	3.37157	1.00059	0	0	0.1061
ENSPTRG00000016210	0.78483	0.19175	0.60327	0.43182	0.25623	0.12451	0.55716	0.29353	0	0	0.07813	0.17128	0	0	0.07872
ENSPTRG00000016212	0.98643	0.94702	0.7877	0.71061	1.70224	0.782	0.07149	0.2196	0.02055	0	0.23391	0.08544	0.01953	0.15197	0.49443
ENSPTRG00000016213	2.61158	3.40071	3.16931	4.06439	9.35627	3.10535	1.32443	0.8353	0.69046	1.09884	3.21664	3.12474	10.33095	5.11234	1.13678
ENSPTRG00000016215	83.57989	44.13661	50.70078	41.84499	41.26993	37.57971	88.84982	86.56284	41.38442	37.64473	66.25493	48.80395	70.5948	32.1279	67.78866
ENSPTRG00000016217	62.78291	36.01011	61.05079	60.23245	73.48653	44.14943	60.73095	62.0662	23.71804	29.82967	30.72076	30.51964	28.82323	14.95793	42.1619
ENSPTRG00000016218	33.91616	21.95488	32.77582	30.38543	37.40917	33.30099	32.58565	29.1633	6.89811	7.15177	12.12351	13.27052	7.84963	4.61262	9.18215
ENSPTRG00000016219	82.42831	10.92732	20.17309	33.66613	12.29436	20.89744	127.9537	106.59766	91.66334	97.19317	147.08823	135.53109	152.98909	116.83429	149.11256
ENSPTRG00000016220	144.92413	159.99167	218.94914	270.34034	199.72125	198.72878	176.0663	154.79971	0.1037	0.68529	3.90063	11.61376	0.09858	0.25593	43.19127
ENSPTRG00000016221	17.01317	16.09505	16.21412	16.93076	22.81761	19.48842	25.71639	25.69675	17.62474	15.73284	26.85927	44.06756	26.52017	24.32402	26.65993
ENSPTRG00000016222	0.58026	0.42532	1.4596	1.43648	0.8714	1.28785	0.56889	1.04876	0.96319	0.91059	1.30978	1.84327	0.4498	0.79239	4.4207
ENSPTRG00000016223	5.07626	1.45755	2.34099	2.09442	3.71229	2.73627	5.76651	4.61918	1.47827	1.59325	2.24107	4.43144	2.37495	2.29847	9.28684
ENSPTRG00000016224	15.93218	11.97487	21.10788	24.49832	26.56296	24.69336	16.88589	19.99975	16.65636	20.07578	14.61818	16.96245	7.17353	4.05291	33.04179
ENSPTRG00000016226	5.64589	4.34587	0	0.31059	0	0.80579	3.03507	0.63338	2.41702	0.30089	3.87947	1.19114	13.17627	3.65208	0.25473
ENSPTRG00000016227	1.24336	0.61349	1.40341	1.44701	1.59249	1.13733	1.2126	0.53651	1.92187	3.35585	2.0954	2.36568	2.8596	1.95914	1.86961
ENSPTRG00000016229	0.43696	0.18488	0.14087	0.27749	0.62558	0.39992	0.59671	1.00566	0.11749	0.04477	1.30558	0.83148	0.11169	0.21751	0.20221
ENSPTRG00000016232	3.54332	1.6029	2.35049	1.97405	2.89936	1.60006	4.23078	1.55151	2.40992	2.4901	3.5286	4.02972	1.84391	1.4023	4.38381
ENSPTRG00000016233	9.89809	7.02611	10.52037	7.28619	10.65044	7.29413	8.34261	5.34373	10.90092	11.08338	15.54916	9.63485	9.72579	8.11609	9.01401
ENSPTRG00000016236	1.38401	1.90235	2.29676	1.82424	3.33238	1.23433	1.60848	1.50958	11.81461	34.78202	12.37578	68.1726	7.51937	2.30033	10.36229
ENSPTRG00000016239	0.14003	0.25662	0	0	0	0	0.14202	0.26182	0	0	0	0	0	0	2.21094
ENSPTRG00000016240	10.13892	8.62386	11.28759	12.74386	18.43534	12.69122	14.39206	17.77861	0.2543	0	10.07261	10.55211	2.13536	0.94133	9.99358
ENSPTRG00000016241	7.05585	7.04787	6.63739	7.56455	13.59603	9.7193	12.1405	21.49004	1.89525	3.53764	5.21532	10.60071	1.45135	1.39388	5.33777
ENSPTRG00000016243	3.06026	5.35347	4.15504	2.86973	4.29149	3.80447	1.62251	0.71519	3.67621	5.0351	45.95484	53.75902	2.57042	7.87314	9.77833
ENSPTRG00000016244	67.12578	57.00221	65.97978	61.05396	100.68075	68.52018	26.19779	35.99541	0.58615	0.61248	10.16996	18.20737	0.37147	0.2411	9.49951
ENSPTRG00000016249	2.94383	2.61379	1.85893	2.91723	3.86827	2.39173	3.02294	2.42743	0.92653	1.03137	10.07853	11.9251	1.06301	0.49282	16.44158
ENSPTRG00000016253	0.62433	0	0	0	0.10194	0	0	0.19461	0.63632	0.04623	0.1554	0.2649	0	0	4.3025
ENSPTRG00000016254	0.34647	0.63512	0.54479	0.23837	0.33935	0	0.2636	0.16203	0.07571	0	0.0863	0.31509	0.07197	0.18685	21.49336
ENSPTRG00000016255	3.70413	2.59203	2.61174	2.96409	3.97419	3.4038	3.99603	3.58898	7.58283	7.41817	14.23509	17.85834	3.62869	5.86311	4.11404
ENSPTRG00000016256	4.23376	2.94517	3.43335	3.91049	7.3551	3.67475	3.15014	7.04968	2.42992	2.62156	1.16948	4.28279	2.13029	3.33179	3.36899
ENSPTRG00000016258	0.45602	0.11943	0.20491	0.08963	0.7018	0	0.29736	0.24356	0.68295	0.40508	7.03868	18.60097	6.54644	209.28948	0.14699
ENSPTRG00000016259	18.13134	13.91574	22.18682	20.12742	21.81502	20.35665	13.81595	20.39307	9.52853	12.50859	17.1853	18.44629	11.58046	10.12106	15.43099
ENSPTRG00000016260	850.21859	409.58242	412.82313	467.29345	520.01088	454.92408	261.68873	119.42326	147.00373	189.83813	22.92618	24.42672	10.2421	13.64375	32.71456
ENSPTRG00000016261	0.05251	0	0	0	0.05143	0	0	0	0.04581	0	0	0	0	0	0.03948
ENSPTRG00000016262	0	0	0	0	0	0	0	0	0	0	0.03027	0.02211	0	0	1.32584
ENSPTRG00000016263	0	0.18015	0.10303	0.2704	0	0.23378	0	0	0	0	0	0	0	0	0.07391
ENSPTRG00000016264	1.71813	1.36905	0.93954	2.77408	0.58532	2.84257	0	0	0	0	0.0372	0.02717	0	0	0.73013
ENSPTRG00000016266	181.21819	63.26462	165.21009	188.19246	70.54398	168.31874	146.9365	41.8606	1.09365	0.47046	1433.36965	256.76771	5.79792	3.84095	0.36201
ENSPTRG00000016267	10.74497	5.96237	5.13046	5.50086	5.26193	5.53684	12.04864	15.7939	5.68465	5.51466	20.03333	17.80491	3.71831	1.80195	3.81489
