Ensembl.Gene.ID	prefrontal cortex_GSM752653	prefrontal cortex_GSM752654	cerebellum_GSM752655	cerebellum_GSM752656	heart_GSM752657	heart_GSM752658	adult mammalian kidney_GSM752659	adult mammalian kidney_GSM752660	liver_GSM752661	liver_GSM752662	testis_GSM752663
ENSGGOG00000032446	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032447	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032448	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032449	0.59635	0	0	0	0	0	0	0.58928	0	0	1.04253
ENSGGOG00000032450	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032451	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032452	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032453	0	0	0	0	0	0	0	0	1.98578	0	0
ENSGGOG00000032454	127.61871	28.1042	77.8779	151.70281	434.20213	218.14718	332.67831	158.51582	116.38852	93.23993	34.40308
ENSGGOG00000032456	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032457	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032458	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032459	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032460	0.64748	1.08978	0.8628	0.40977	0	0	0.67828	0.85302	0	0	0.37734
ENSGGOG00000032461	0	0	0	0	0	0	0	0	0.7312	0.6211	0
ENSGGOG00000032462	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032463	0	0	0.66124	0	0	0	0	0	0	0	0
ENSGGOG00000032464	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032465	0	0	0	0	0	0	0	0	0	0.47271	0
ENSGGOG00000032466	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032467	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032468	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032469	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032470	0	0	0.95358	0	0	0	1.12451	0	0	0	0
ENSGGOG00000032472	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032473	0.83933	0	0	1.59338	0	0	2.63779	0.82938	0	1.97829	0
ENSGGOG00000032474	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032475	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032476	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032477	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032478	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032479	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032480	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032482	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032483	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032484	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032485	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032486	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032487	0	0	0	0	0	0	0	0.65223	0	0	0
ENSGGOG00000032488	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032489	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032490	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032491	0	0	0	0	0	0	0	0	0	0	1.22519
ENSGGOG00000032493	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032494	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032495	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032496	0	0	0	0	0	0	1.09011	0	0	0	0
ENSGGOG00000032497	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032498	0	0	0	0	0	0	0	0	0.6165	0	0
ENSGGOG00000032499	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032500	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032501	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032502	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032503	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032504	0	0.84754	0	0	0	0	0	0	0	0	0
ENSGGOG00000032505	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032506	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032507	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032508	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032510	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032511	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032512	0	0	0	0	1.37625	0.66917	0	0	1.10322	0.46855	0
ENSGGOG00000032514	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032515	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032516	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032517	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032518	0.44434	3.73939	1.18423	15.18359	3.58903	8.47606	3.49127	28.1005	12.74096	168.96926	3.88392
ENSGGOG00000032519	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032520	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032521	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032522	0	0	0	0	0	0	1.9969	0	0	0	0
ENSGGOG00000032523	0.41456	0	1.10478	3.14779	0.47836	0	0.65146	0	0	1.62848	0.72473
ENSGGOG00000032524	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032525	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032526	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032527	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032528	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032529	35.43839	0	33.73128	9.61088	181.92651	91.70389	14.77464	80.04148	26.08975	22.72929	3.793
ENSGGOG00000032530	67.39768	136.12545	80.44005	92.345	313.10527	245.29449	53.41592	150.57067	58.00406	95.3161	33.80993
ENSGGOG00000032532	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032533	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032534	0	0	0	0	0	0	0	0	0.63518	0	0
ENSGGOG00000032535	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032536	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032538	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032539	0	0	0	0	0	0	2.07436	0.65223	0	0	0
ENSGGOG00000032540	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032542	0.20789	0	0	0.39467	0.23989	0	0	0.20543	0.1923	0.32668	0
ENSGGOG00000032544	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032545	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032547	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032550	1.3074	0	0.5807	0	0	0.97805	0	0	0	0.34238	0
ENSGGOG00000032551	0	0	0	0	0	0	0	0	0.81666	0.69369	0
ENSGGOG00000032553	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032554	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032555	0	0	0	0	0	0	0	0.62784	0	0	0
ENSGGOG00000032556	0	0	0	0	0	0	1.94242	1.83214	0	0.97117	0
ENSGGOG00000032557	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032558	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032559	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032560	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032561	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032562	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032563	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032564	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032565	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032566	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032567	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032568	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032569	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032570	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032571	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032573	0	0	0.59211	0	0	0	0	0	0.411	0.69823	0
ENSGGOG00000032574	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032575	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032576	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032577	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032578	81.46334	168.67718	72.63032	95.68282	321.89648	232.14188	56.17884	165.0487	57.46195	102.22307	26.63811
ENSGGOG00000032579	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032580	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032581	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032582	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032583	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032584	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032585	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032586	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032587	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032588	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032589	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032590	0	0	0	0.80663	0	0.47678	0	0.41986	1.57207	2.00302	0.74279
ENSGGOG00000032591	0	0	0	0	0	0.72653	0	0	0	0	0
ENSGGOG00000032592	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032594	0	0	0	1.24092	0	0	1.02719	0	0	0	0
ENSGGOG00000032596	0	0	0	0	0	0	0	1.26751	0	0.50391	0
ENSGGOG00000032597	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032598	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032599	0	0	0	0	0	0	0	0	0	0	1.1319
ENSGGOG00000032600	0	0	0	4.30197	0	0	0.89023	0.55979	0	0	0
ENSGGOG00000032601	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032602	90.16796	0	100.12872	177.96762	170.92824	285.86655	174.30462	271.53926	56.92557	157.99258	56.29586
ENSGGOG00000032603	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032605	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032606	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032607	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032610	0	0	0	0.60026	0	0	0	0	0	0	0
ENSGGOG00000032611	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032612	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032613	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032614	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032615	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032616	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032617	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032618	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032619	0	0	0	0	0	0	0	0	0.46577	0	0.8803
ENSGGOG00000032620	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032621	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032622	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032623	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032624	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032625	0.63538	0	0	3.61847	0	0	1.9969	0	0	0.99841	0
ENSGGOG00000032626	40.17221	0	40.14905	43.99791	143.51931	167.30607	92.26388	90.84259	29.29771	54.62778	17.5569
ENSGGOG00000032627	0	0	0	0	0	0	0	0	0	0.53953	2.40095
ENSGGOG00000032628	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032629	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032630	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032631	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032632	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032633	0	0	0	1.33049	0	0	0	0	0	0	0
ENSGGOG00000032634	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032635	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032636	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032637	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032638	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032639	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032640	1.8049	0	0	1.14219	1.3884	0.67512	0.94546	1.18898	0.55651	1.41808	1.0518
ENSGGOG00000032641	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032642	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032643	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032644	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032645	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032647	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032648	0	0	0	0	0	0	0	0	0.5877	0	0
ENSGGOG00000032649	0.45026	3.78893	2.3998	1.70941	1.55855	1.01039	2.12254	2.66931	2.91513	1.41493	2.36125
ENSGGOG00000032651	0.63538	0	2.53995	2.4124	0	0.71296	0	0	0	0	2.22149
ENSGGOG00000032652	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032653	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032654	0	0	0	0	0.22937	0	0	0.19643	0.18387	0.15618	0
ENSGGOG00000032655	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032656	0	0	0	0	0	0	0	0	0	0.47693	0
ENSGGOG00000032657	0	0	0	0.878	0	0.51896	0	0	0.42779	0	0
ENSGGOG00000032658	31.09897	0	29.87629	17.84882	180.25744	90.89229	26.13972	71.46565	32.77941	27.27515	7.586
ENSGGOG00000032659	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032660	0.48214	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032661	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032662	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032663	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032664	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032665	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032666	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032667	0.79983	0	1.06582	0	0	0	0	0	0	0.62841	0
ENSGGOG00000032668	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032669	60.3649	160.78578	67.16352	77.88135	294.84645	222.93526	53.41592	154.04542	61.25663	105.90677	33.80993
ENSGGOG00000032670	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032671	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032672	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032673	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032674	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032675	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032676	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032678	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032679	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032680	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032681	0.64748	0	0	2.45835	0	0	0	0.6398	0.5989	0.50871	0
ENSGGOG00000032682	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032683	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032684	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032685	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032686	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032687	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032690	0	0	0	0	0	0	0	0	0	0	3.04735
ENSGGOG00000032691	0	0.36444	0	0	0	0	0	0	0.20028	0	0
ENSGGOG00000032692	5.17268	0	5.90818	7.01418	34.95934	88.72231	2.32242	11.68307	4.10103	8.1282	3.87548
ENSGGOG00000032694	0.59635	0	0	0	0	0	0	0	0.55161	0	0
ENSGGOG00000032695	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032696	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032697	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032698	0	0	0	0	0	0	0	0	0	1.54078	0
ENSGGOG00000032699	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032700	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032701	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032702	0.79052	0	1.05341	0	1.82433	0.88704	0	0	0	0.6211	0
ENSGGOG00000032703	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032704	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032705	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032706	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032707	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032708	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032709	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032710	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032711	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032712	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032713	0	0	0.95358	1.35849	1.65151	0	0	0.70711	0	0.56223	0
ENSGGOG00000032714	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032716	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032717	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032718	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032719	0.57127	0	1.52259	0	0	0	0	0	0	0	0
ENSGGOG00000032720	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032721	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032722	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032723	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032724	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032725	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032726	1.1426	0	0.76125	0	0	0	0.89771	0	0	0	0
ENSGGOG00000032727	0	0.88015	0	0	0	0	0	0	0	0	0
ENSGGOG00000032728	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032729	375.38859	0	357.44712	147.29738	1913.38437	2326.67986	154.44175	546.91431	179.76309	186.36782	134.34874
ENSGGOG00000032730	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032731	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032732	0	0	0	0	0	0	0	0	0	0.56223	0
ENSGGOG00000032733	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032734	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032736	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032737	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032738	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032739	0	0	0	0	0	0	0	0	0.55651	0.47271	0
ENSGGOG00000032740	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032741	0	0	0	0	0	0	0	0	0.59324	0	0
ENSGGOG00000032742	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032743	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032744	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032747	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032748	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032749	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032750	0	0	0	0	0	0	0	0	0	0	1.14271
ENSGGOG00000032751	0.63538	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032752	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032753	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032754	0	0	0	0	0	0	1.04738	0	0	0	0
ENSGGOG00000032755	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032756	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032757	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032758	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032759	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032760	0	0	0	0	0	0	1.02719	0	0	0	0
ENSGGOG00000032761	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032762	0	0	0	0	0	0	0	0	0	0	1.16518
ENSGGOG00000032764	0	0.7679	0	0	0	0	0	0	0	0	0
ENSGGOG00000032765	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032766	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032767	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032768	0	0	0	0	0	0	0.80936	0	0	0	0
ENSGGOG00000032769	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032770	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032771	0	0	0.93392	0	0	0	0	0	0	0	0
ENSGGOG00000032772	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032773	0.73103	0	0	0	0	0	1.14876	1.44466	0.67618	4.02041	0
ENSGGOG00000032774	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032775	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032776	0	0	0	0	0	0	0	0	0	0.38426	0
ENSGGOG00000032777	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032778	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032779	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032780	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032781	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032782	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032783	0	0	0	0	0	0	1.38294	0.21739	0	0	1.15388
ENSGGOG00000032784	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032785	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032786	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032787	0	0	0	0.78701	0	0	0	0.40965	0.38346	0.9771	0.72473
ENSGGOG00000032788	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032789	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032790	0	0	0	1.24092	0	0	0	0	0	0	0
ENSGGOG00000032791	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032792	0	0	0	2.71711	0	0	0	0	0	0	0
ENSGGOG00000032793	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032794	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032795	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032796	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032797	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032798	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032799	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032801	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032802	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032803	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032804	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032805	0.79983	0	0	1.5184	0	0	0	0	0	0	0
ENSGGOG00000032806	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032807	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032808	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032809	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032810	0	0	0	0	0	0	0	0	0	0	3.49552
ENSGGOG00000032811	0	0	1.11846	0	0	0	0	0	0	0	0
ENSGGOG00000032812	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032813	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032814	1.41631	0	0.9437	2.68872	0.81717	0	0	1.39951	0.65505	1.11277	1.23803
ENSGGOG00000032815	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032816	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032817	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032818	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032819	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032820	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032821	0	0	0.36092	0	0	0	0	0	0	0	0
ENSGGOG00000032822	0	0	0.31789	0	0	0	0	0	0	0	0
ENSGGOG00000032823	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032824	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032825	0	0	0	0	0	0	0	0	0	0.52367	0
ENSGGOG00000032826	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032827	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032828	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032829	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032831	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032832	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032833	0	0	0	0	0	0	0	0	0.48005	0.81547	0
ENSGGOG00000032834	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032835	3.91423	3.12069	2.19615	3.91092	6.8937	6.01031	3.23733	17.30337	1.33387	3.72278	2.88109
ENSGGOG00000032836	0	0	2.20956	3.14779	0	0	0	0	0	0	0
ENSGGOG00000032837	0.81907	0	1.09146	0	0	0	0	0	0	0	0
ENSGGOG00000032838	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032839	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032841	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032843	0.63538	0	0.84668	1.2062	0	0	0	0	0	0	0
ENSGGOG00000032844	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032845	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032846	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032847	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032848	0.79052	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032849	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032850	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032851	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032852	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032853	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032855	1.00718	0	0	0.95595	0.58104	0.56504	2.37402	1.99048	0.46577	1.58265	0.8803
ENSGGOG00000032856	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032857	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000032859	0	0	0	0	0	0	0	0	0	0	0
