Ensembl.Gene.ID	brain_GSM752631	brain_GSM752632	prefrontal cortex_GSM752633	cerebellum_GSM752634	cerebellum_GSM752635	heart_GSM752636	heart_GSM752637	adult mammalian kidney_GSM752638	adult mammalian kidney_GSM752639	liver_GSM752640	liver_GSM752641	testis_GSM752642	testis_GSM752643
ENSMMUG00000032246	23.78426	27.9499	17.03926	23.72595	22.44386	16.22994	14.40072	24.22062	18.90995	8.99812	6.39191	23.41157	17.31025
ENSMMUG00000032247	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032248	7.71922	4.58923	7.93004	6.38853	8.24399	3.5901	8.3001	5.96857	5.36797	4.07101	7.93338	19.13092	27.99241
ENSMMUG00000032249	7.99468	4.70342	5.16259	2.8852	5.4352	27.83789	25.49308	25.11195	16.5841	21.12009	20.04747	2.94849	3.06609
ENSMMUG00000032250	0	0	0	0	0	9.97242	81.3077	0	0	0	0	0	0
ENSMMUG00000032251	126.98427	82.22311	107.92827	68.87779	105.82847	11.97478	18.3286	33.81286	14.59627	6.53057	8.85794	17.85979	21.02257
ENSMMUG00000032252	2.83607	3.30988	3.01401	4.48824	4.8613	4.57999	4.90971	8.18667	10.35968	5.3279	5.48084	10.99759	9.20686
ENSMMUG00000032253	0	0	0	0	0.96026	0	0	0	3.06982	0	0	0	0
ENSMMUG00000032254	16.03036	11.81771	12.41736	12.0946	11.92069	13.41971	14.21145	37.67924	38.91588	12.83042	12.72385	5.94585	7.6662
ENSMMUG00000032255	0	0	0	0	0	0	0	0	2.9739	0	0	0.793	0
ENSMMUG00000032256	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032257	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032258	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032259	0	0	0	0	0	0	0	0	0	0	0	0.65916	0
ENSMMUG00000032260	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032261	0	0	0	0	0	0	0	0	0	0.50755	0	0	0
ENSMMUG00000032262	0	0.74581	0	0	0	0	0.82585	0	0	2.91849	0	0	0.29798
ENSMMUG00000032263	0	0	0	0.623	0	0	0	2.00218	1.02318	2.00847	0.5118	0	0
ENSMMUG00000032264	0	0	0	0	0	0	0	1.10835	0	1.66777	0	0	0
ENSMMUG00000032265	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032266	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032267	0	0	0	0	0.75359	0	0	0	0	1.18222	0	0	0
ENSMMUG00000032268	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032269	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032270	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032271	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032272	0	0	0	0	0	0	0	0	0	0	0.27046	0	0
ENSMMUG00000032273	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032274	0	0	0	0	0	0	0	1.03461	0	0	0	0	0
ENSMMUG00000032275	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032276	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032277	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032278	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032279	0	0	0	0	0.47263	0	0	0.73909	0	0	0	0	0
ENSMMUG00000032280	16.33599	23.12406	14.60519	41.7726	39.92391	2.71345	7.16964	7.93947	12.17194	6.69686	8.85587	14.55773	9.70084
ENSMMUG00000032281	13.26095	9.14087	11.47664	13.15791	18.7334	5.50671	12.56174	28.65822	14.58028	11.6262	17.90709	36.10511	47.47704
ENSMMUG00000032282	0.41707	0.41327	0	0.80291	0.41243	0	0	0.64496	0	0	0	0.70332	0.9909
ENSMMUG00000032283	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032284	13.64622	12.38614	12.05444	22.9566	16.48155	12.91934	13.37253	16.10854	13.33586	5.25141	10.82945	4.74188	3.01046
ENSMMUG00000032285	3.51596	3.91931	1.03787	5.49818	5.64973	1.27744	1.92876	2.03878	3.47292	1.02252	0.34743	4.81619	9.9173
ENSMMUG00000032286	3.69713	9.42008	10.29031	1.52482	12.53461	4.09398	6.37451	18.78472	8.34758	9.42119	50.31431	9.34977	15.68179
ENSMMUG00000032287	0.16058	0.07947	0.04735	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032288	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032289	0	0	0	1.21992	1.25355	0	0.69544	0	1.00177	0	0	1.06861	0
ENSMMUG00000032290	2.40834	1.36365	0.81253	2.31765	3.74243	0.33341	0.37755	0	0.54385	1.06734	0	0.29007	0.68105
ENSMMUG00000032291	1.69612	1.40052	3.00409	2.04022	3.77369	2.32806	1.08547	1.96699	0.22325	0.54803	0.72629	0.83396	0.78338
ENSMMUG00000032292	0.11416	0	0.33689	0.21954	0.45137	0.11061	0.25031	0.35278	0	0.08854	0.09018	0.09623	0.1807
ENSMMUG00000032293	0	0.46427	0.13832	0	0.69501	0.45399	0	0.36228	0	0	0	0.59247	0.55648
ENSMMUG00000032294	3.09365	1.53261	1.42062	0.66159	2.37939	2.83088	2.07423	1.32874	1.08656	0.53318	1.56253	0.28976	1.02058
ENSMMUG00000032295	4.95107	7.27698	2.43589	10.64088	8.73109	1.83889	3.62148	5.48701	7.69467	1.85591	0.52187	11.68599	4.60611
ENSMMUG00000032296	13.73817	20.92851	8.60777	38.04381	26.61606	2.7166	3.17873	5.92527	11.22584	0.50741	0.25861	8.58722	4.32887
ENSMMUG00000032297	0.2527	0.12529	0.1492	0.24319	0.8747	0	0.27726	0	0.19984	0	0	0.31961	0.30012
ENSMMUG00000032298	0	0.29979	0	0.29116	0.89756	0.29315	0.66393	1.4036	0	0	0.23919	1.02019	2.15607
ENSMMUG00000032299	8.03966	7.24189	6.28781	4.01908	12.38975	2.73148	10.08122	8.55733	5.77564	4.61568	20.38832	1.58433	1.07471
ENSMMUG00000032300	10.73411	7.45757	13.84054	3.91826	10.49263	6.09686	23.9613	13.54631	10.53011	11.1957	33.50552	1.97611	1.61188
ENSMMUG00000032301	0	0	0	0	0	0	0	0	0	0	0	1.30142	2.44475
ENSMMUG00000032302	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032303	13.80301	12.26211	8.00895	8.9318	7.76601	1.3835	4.1778	9.56847	5.26577	1.84568	2.35179	15.24674	9.5157
ENSMMUG00000032304	33.60565	11.73018	40.35843	4.77749	14.34991	0.36998	1.67607	0.59049	0	0.29615	0	3.54111	3.93071
ENSMMUG00000032305	5.71405	5.24072	6.57991	16.58754	20.03339	0	0.10365	0.14609	0	0.10983	0.70936	1.75152	1.49561
ENSMMUG00000032306	12.81063	10.15498	6.42901	25.88925	29.76993	0	0.70277	0	0	0	1.26593	2.15975	2.53578
ENSMMUG00000032307	0	0	0	0	0	0	0	0	0	0	0	2.85941	1.51077
ENSMMUG00000032308	0.39034	0.25791	0.07678	0.75146	0.25739	0.37821	0.42828	1.20751	0	0.20187	0.20578	0.76788	1.49404
ENSMMUG00000032309	0.25613	0.50777	0	1.9726	0.50674	0.24817	0.56226	0	0.40482	0.19865	0	0.43198	0.30427
ENSMMUG00000032310	0.89863	0.29675	0.17682	7.78332	30.51048	34.53889	9.20265	0	0	0	1.06565	0	0
ENSMMUG00000032311	0.50811	0.75512	0.14994	0.97796	0.50246	0.24607	0.27865	0.39273	1.20446	0	0	0	0
ENSMMUG00000032312	0	0	0	0.5519	0.56712	0	0	0	0	0	0	0	0
ENSMMUG00000032313	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032314	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032315	0.24186	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032316	0	0	0	0	0	0	0	0	0	0.07929	0	4.91075	3.84368
ENSMMUG00000032317	0	0	0	0	0	0	0	0	0	0	0	0.48345	0.6054
ENSMMUG00000032318	0	0	0	0	0	0	0	0	0	0	0	1.93348	1.28638
ENSMMUG00000032319	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032320	0	0	0	0.39963	0	0	0	0	0	0	0	0	0
ENSMMUG00000032321	17.36214	9.6277	12.88393	8.27752	9.13566	1.23474	3.49544	2.95579	3.021	0.98833	1.82592	5.77379	2.58541
ENSMMUG00000032322	0.43134	0.76926	0.20369	0.2491	0.25596	0.2508	0.09473	0	0.54528	0.13379	0.03413	0.2182	0.13658
ENSMMUG00000032323	0	0	0	0	0	0	0	0	0	0	0	25.11895	20.24728
ENSMMUG00000032324	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032325	0	0	0	0.44239	0	0.89066	0	0.71088	0.72656	0	0	0.77488	0.36391
ENSMMUG00000032326	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032327	0	0	0	0	0	0	0	0	0	0	0	1.6999	0.39916
ENSMMUG00000032328	0	0	0	0	0.16897	0	0	0	0	0	0	7.20281	4.53274
ENSMMUG00000032329	0	0	0	0	0	0	0	0	0	0	0	0	0.2678
ENSMMUG00000032330	0	0	0	0	0	0	0	0	0	0	0.09261	0	0
ENSMMUG00000032331	0.10621	0	0	0	0	0.10291	0	0	0	0	0.04198	0.08953	0
ENSMMUG00000032332	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032333	0	0	0	0	0	0	0	1.105	1.22359	0	0	0	0
ENSMMUG00000032334	0	0	0	0	0	0	0	0	0	0	0	0.84599	1.58907
ENSMMUG00000032335	0	0	0	0.57937	0	0	0	0.93098	0	0	0	0	0
ENSMMUG00000032336	0	0	0	0	0	0	0	0	0	0	0	36.9578	25.16703
ENSMMUG00000032337	0	0	0	0	0	0	0	0	0	0	0	13.27322	7.52725
ENSMMUG00000032338	10.67017	7.55189	39.59826	0	3.76833	3.69232	8.36234	9.42854	1.20446	0	0.60255	0.64241	3.01725
ENSMMUG00000032339	2.86714	2.84095	0	2.45254	2.52014	0.30873	0.69901	0	3.021	0.74122	1.38517	1.07424	0.37835
