Ensembl.Gene.ID	brain_GSM752557	brain_GSM752558	cerebellum_GSM752559	cerebellum_GSM752560	heart_GSM752561	heart_GSM752562	kidney_GSM752563	kidney_GSM752564	liver_GSM752565	liver_GSM752566	testis_GSM752567	testis_GSM752568
ENSGALG00000027260	0	0	0	0.10647	0	0	0	0	0	0	0.08487	0
ENSGALG00000027261	14.85309	0	8.97073	0	1.97299	0	3.02679	0	0.38714	0	0	0
ENSGALG00000027262	26.2262	27.93727	28.69815	27.10695	11.78186	10.37736	12.3327	17.24842	10.23674	3.49806	14.59242	29.95488
ENSGALG00000027264	0.16334	0.29935	0	0.15734	0	0.19172	0.16251	0.23025	0.47107	0.78346	0.12542	0
ENSGALG00000027265	30.43672	21.93467	6.20653	9.04419	0	0	0.41062	0.29089	0	0	6.02127	1.06545
ENSGALG00000027266	0.22946	0.10518	0	0.05528	0.12655	0.47144	0.0571	0.40436	0.20686	1.06157	0.08814	0
ENSGALG00000027267	0.25714	0.41253	0.40285	0.80515	1.02788	0.79252	0.44781	0.5438	0.18543	0.26439	1.82683	0.91938
ENSGALG00000027268	0.9814	0.51381	0.26354	0.60771	0.1546	0.49368	0.48817	0.09876	0	0	5.81327	1.78175
ENSGALG00000027269	0	0	0	0.07652	0	0	0.31623	0.44804	0.97416	0.27227	2.07457	2.90345
ENSGALG00000027270	17.68431	15.41201	5.26939	6.19457	0.2727	1.01611	0.2461	0	0	0.16952	6.26755	0.88411
ENSGALG00000027271	0.11627	0.2131	0	0.44791	0.25627	0.13648	0.11569	0.16391	0.25147	0.71698	0.53555	0.277
ENSGALG00000027272	6.95017	6.79351	5.45834	9.5515	2.14556	3.04572	6.82291	7.96865	1.73747	2.2229	5.8351	2.06112
ENSGALG00000027273	0.27024	0	0.11289	0.34709	0	0.10574	0.26887	0.12698	0.06496	0	9.20006	2.36138
ENSGALG00000027274	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027275	0.49608	0.5786	1.07379	0.95572	1.98884	2.0381	7.0671	9.82206	50.50625	78.70863	1.12547	0.69854
ENSGALG00000027276	0	0	0	0	0	0	0	0	6.05141	22.15656	2.2184	1.09277
ENSGALG00000027277	87.67186	72.18889	61.78338	95.46857	133.6411	242.80747	117.06411	155.82868	70.73641	240.69594	244.11836	50.26328
ENSGALG00000027278	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027279	0	0	0	0.97685	0	0	0	0	0	0	0	0
ENSGALG00000027281	0.34946	0.85395	0.14598	0.44884	0.38528	2.87161	0	0.16421	0.084	0.15967	0.1789	0
ENSGALG00000027282	52.96403	56.07847	23.90221	37.00892	10.74071	17.23356	24.30045	32.10847	67.77954	143.31711	30.97725	15.8042
ENSGALG00000027283	4.80594	3.99068	1.99132	4.53502	1.34084	2.46379	17.99484	15.84485	3.26769	12.28799	20.07922	6.0926
ENSGALG00000027284	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027285	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027286	0	0	0	0	0	0	0	0	0	0	3.71204	0.60627
ENSGALG00000027287	6.2833	8.41262	6.03547	13.73605	4.27257	10.11352	4.11775	2.864	1.87214	3.68743	3376.52611	961.06886
ENSGALG00000027288	0.13235	0	0.0415	0	0.03651	0.15535	0	0.04668	0	0	2.5654	0.86711
ENSGALG00000027289	0	0	1.67854	0	0	2.35818	0	0	0	0	0	0
ENSGALG00000027290	0	0	0	0	0	0	0	0	0	0	17.47146	19.67592
ENSGALG00000027291	0	0	0	0	0	0.16235	0.13762	0.19498	0	0	0	0
ENSGALG00000027292	0.98587	1.80683	0	0	0	0	0	0	0	0.67568	1.51417	3.9157
ENSGALG00000027293	7.97469	2.9773	4.90457	6.82833	12.37409	15.94798	59.21431	33.20464	29.2865	44.93887	4.93301	5.57219
ENSGALG00000027294	22.7426	13.68324	10.94003	25.11632	4.43222	16.58352	270.73357	135.36266	87.46901	239.94401	28.04816	7.20795
ENSGALG00000027295	8.57394	15.3484	6.2471	12.10071	4.1769	6.3194	9.12582	8.15132	5.75157	9.42933	26.02943	32.94485
ENSGALG00000027296	0.07986	0	0	0	0	0	0	0	0	0	5.82267	2.97991
ENSGALG00000027297	0	0	0	0.60689	0	0	0	0	0	0	0	0
ENSGALG00000027298	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027299	0.05356	0.09816	0.13411	0.15467	0.41298	0.18847	0.21294	0.37719	0.07717	0.05502	0.1233	0.31878
ENSGALG00000027300	3.482	7.05344	1.60768	7.4145	29.0953	65.61078	22.61008	29.19268	191.36498	339.37818	1.68873	1.45578
ENSGALG00000027301	1.90072	1.44601	1.12356	2.24551	0.19769	0.08424	1.60572	0.55611	0.33624	1.30268	0.57831	0.11393
ENSGALG00000027302	0	0	0	0	0	0.03037	38.15148	42.82766	0	0	0.79416	1.31454
ENSGALG00000027303	0	0	0	0	0	0	0	0	0	0	0.27252	0
ENSGALG00000027304	0.96553	2.09135	0.99012	2.11392	0.87104	0.51518	2.96948	2.96982	1.20274	0.60161	1.01108	4.46259
ENSGALG00000027305	0	0.94957	0.1624	0.37437	0.71409	0.45619	5.79964	6.75617	0.74726	0.62146	1.59152	2.16075
ENSGALG00000027306	3.07069	4.56303	3.4322	3.43755	2.01291	1.65603	4.87172	4.32865	4.00973	3.86775	3.95112	3.4939
ENSGALG00000027307	0.3025	0	0	0.29139	0.33351	0.71015	0.45141	0	1.09071	1.45118	0	0.24029
ENSGALG00000027308	176.8882	134.85657	114.63247	145.28964	10.62379	16.64527	29.90654	29.04033	92.18729	133.25464	73.42045	27.29147
ENSGALG00000027309	2.38806	2.26386	1.44488	3.09364	12.983	28.32182	1.47478	1.04483	0.77198	1.24167	2.65591	0.98121
ENSGALG00000027310	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027311	1.80649	2.54974	2.342	3.56022	0.68674	0.29246	0.43382	0.4683	0.22459	0.17076	0.74936	0.57726
ENSGALG00000027312	2.03275	1.71375	2.03802	1.64488	7.48545	11.16687	12.09466	11.69136	6.86041	9.61301	4.02724	3.42319
ENSGALG00000027313	4.8892	6.06427	0.24753	0.57089	0	0.23184	0.73702	0.69615	0.07126	0.13537	4.51291	1.76534
ENSGALG00000027314	0	0.14226	0	0	0	0	0	0.10942	0.05598	0	45.26494	52.6232
ENSGALG00000027315	5.46034	1.00069	1.02642	4.47092	0	6.40939	11.13718	5.77304	6.89089	25.26063	68.97449	12.36165
ENSGALG00000027316	0	0	0.11556	0	0	0	0	0	0	0	0.07081	0
ENSGALG00000027317	0	0	0	0	0	0	0	0.21419	0.10957	0.10414	0.11668	0
ENSGALG00000027318	0.51439	0.53879	0.18415	0.4955	0.89112	0.17248	0.43869	0.51799	1.27177	0.30219	0.16925	0.05836
ENSGALG00000027319	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027320	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027321	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027322	1.49749	0.93883	1.72844	1.59431	1.73786	1.43393	1.45073	0.61105	0.65358	0.54016	0.69597	1.03297
ENSGALG00000027323	0.01757	0.0322	0.04417	0.03395	29.50781	4.79198	0.01748	0	0.44412	0	2.89163	3.11701
ENSGALG00000027324	14.26822	16.78015	26.12292	22.6311	44.09215	52.91739	22.65829	39.47343	72.47713	51.18765	9.72523	14.74881
ENSGALG00000027325	0.21082	0	0.08807	0.27078	0.15496	0.16498	0.20976	0.19813	1.11498	0.43355	0	0.05582
ENSGALG00000027326	0.33349	0.42307	0.06432	0.51889	0.08487	0.06024	0.40829	0.10852	0.03701	0.19338	0.15756	0.04077
ENSGALG00000027327	2.12602	0.8118	0.55511	2.47454	0.29301	1.35169	7.9322	1.74818	1.78868	2.36775	2.65288	1.82954
ENSGALG00000027328	0.102	0	0.12784	0	0	0	0.10149	0	0.07356	0.06991	2.11456	2.34945
ENSGALG00000027329	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027330	19.14187	13.88658	2.06151	3.26524	4.89134	9.94716	12.64723	7.79995	1.97711	8.64361	4.89965	0.98992
ENSGALG00000027331	0	0	0	0	0	0	0.50808	0	0	0.17499	0.39214	0.40564
ENSGALG00000027332	7.30942	15.46782	7.36613	15.38872	5.56634	5.5725	11.69601	17.31475	7.98813	5.93923	6.65445	15.92228
ENSGALG00000027333	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027334	6.74083	12.87613	7.22828	11.8206	13.18891	14.73827	11.38264	27.60361	32.89757	60.79088	5.61369	5.86365
ENSGALG00000027335	3.07739	1.88001	2.57111	4.34773	2.48811	7.70609	5.30713	6.07323	1.62743	6.88973	2.83571	3.09637
ENSGALG00000027336	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027337	8.63453	11.61023	10.62312	11.20581	4.15084	6.40401	7.17781	8.26285	12.9734	5.12971	25.9502	16.17094
ENSGALG00000027338	0	0	0	0	0	0	1.57754	3.43873	0.52774	0.58511	0.18732	0.19377
ENSGALG00000027339	6.01562	9.37136	6.0312	5.64993	8.29029	7.9438	5.68597	6.572	6.39863	5.56588	18.93943	13.73818
ENSGALG00000027340	0.20657	0.56787	0.12944	0.19898	0.11387	0	0.20552	0.29119	2.0853	11.11258	0.15862	0.16408
ENSGALG00000027341	0	0.04449	0	0.04667	0	0	0	0	0	0	6.92689	11.30685
ENSGALG00000027342	1.99069	0.95776	0.87323	1.8217	0.60351	1.08073	1.78253	0.456	1.47141	11.10229	1.35669	0.55349
ENSGALG00000027343	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027344	1.83502	1.0167	1.9254	1.68549	7.29281	10.97053	12.78061	9.80599	7.84761	8.10184	3.73584	2.91537
ENSGALG00000027345	0.4619	0.42327	0.19295	0.74167	0.59412	1.53629	0.45956	0.65112	0.49971	0.68597	0.29557	0.18345
ENSGALG00000027346	26.89945	24.23891	8.14688	18.78605	0.98855	1.84188	55.98052	60.67091	19.39805	30.26547	7.74599	1.60253
ENSGALG00000027347	5.15092	4.0459	4.05763	3.89859	1.21688	1.03649	3.2214	2.48951	2.97161	1.21036	2.88174	4.96837
ENSGALG00000027348	0.13278	0	0	0.1279	0.14639	0.15585	0.13211	0	0.1915	0.364	0.10196	0.10547
ENSGALG00000027349	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027350	6.03372	3.90286	3.55843	4.1027	3.13047	2.49966	15.18459	12.00777	10.23782	9.97329	23.43877	18.60751
ENSGALG00000027351	0	0.54972	0	0.38524	0.11023	0.23472	0.09948	0.14094	0.1442	0.20557	28.17563	4.6062
ENSGALG00000027352	18.41325	15.89519	8.36092	22.23581	23.53706	55.28706	179.88424	115.3001	90.7358	344.94009	60.24644	18.54813
ENSGALG00000027353	0.12436	0.41019	0.37403	0.2635	78.50763	72.98717	0.04947	0.17531	0.26905	0	0.0955	0.35566
ENSGALG00000027354	11.58425	9.78721	4.9422	13.13746	0.09063	0.28934	7.02991	3.70605	1.24421	3.49113	2.52353	0.26101
ENSGALG00000027355	14.23489	7.47866	5.58965	8.68439	0.62781	0.77977	0.47207	0.66883	0	0.06502	7.57878	2.41221
ENSGALG00000027356	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027357	3.17205	3.14239	4.29755	3.22072	2.93009	3.82399	10.06507	10.27235	0.12362	0.11749	7.10987	2.9964
ENSGALG00000027358	0.12192	0.44707	0.15279	0.23498	0	0.14311	0.1213	0.34387	0.52774	0.58511	0.09362	0.09684
ENSGALG00000027359	1.74931	1.92372	1.38844	1.8255	0.35358	0.41069	2.55271	1.27402	2.83839	3.27709	0.76121	0.32428
ENSGALG00000027360	0	0	0	0.62925	0.7202	0	0	0	0	0	0	0
ENSGALG00000027361	42.2057	26.598	15.21837	58.34512	0	0.17385	1.62076	0.41757	0.10681	0.50747	59.92923	15.99839
ENSGALG00000027362	21.24937	16.5899	12.20957	14.5575	10.99487	16.7485	35.94911	20.43828	23.5109	23.13333	10.48546	9.14043
ENSGALG00000027363	2.88201	3.21498	4.75031	4.28496	1.72683	0.80889	2.83631	2.25206	1.03912	0.42939	19.07565	21.10133
ENSGALG00000027364	25.76047	29.66254	12.39172	16.29254	19.73734	19.91419	3.05497	2.71436	0.48788	0.60635	19.98118	13.43521
ENSGALG00000027365	10.75299	7.74504	9.12219	8.47485	1.06122	1.1121	1.69079	1.39921	0.30368	0.2371	0.98165	1.21854
ENSGALG00000027366	2.25944	2.41548	0.7079	1.72303	0	0.11049	0	0	0	0	0	0
ENSGALG00000027367	0	0	0.05484	0	0	0.05137	0.04354	0	0.06312	0.02999	18.77795	11.5715
ENSGALG00000027368	0	0	0	0	0	0	0	2.68028	0	0	283.25056	58.14846
ENSGALG00000027369	13.36252	12.66303	9.92523	11.77311	7.97697	10.02315	11.05762	8.13196	6.41629	7.68391	5.70616	5.82508
ENSGALG00000027370	36.25663	27.97083	2.82438	4.83698	3.44367	7.24003	7.00227	4.12452	3.59256	11.35413	35.91745	10.01887
ENSGALG00000027371	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027372	6.31972	5.17071	3.74791	5.21802	2.36402	3.64288	2.30185	3.26131	0.65105	2.16568	7.36603	3.13756
ENSGALG00000027373	4.04346	1.61091	3.37815	3.83848	0	0	0	0	0	0	0.26998	0.04652
ENSGALG00000027374	11.65857	10.49811	10.30353	19.92927	4.1607	10.91628	3.15137	2.56501	3.74198	15.42635	7.14135	3.85429
ENSGALG00000027375	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027376	58.90413	72.7154	43.76908	52.6598	98.52801	185.45894	49.47233	49.68543	19.35222	27.54445	37.41822	32.81697
ENSGALG00000027377	1.82459	5.0907	1.36509	1.54774	0.09004	0.032	0.1355	0.15355	0.03931	0.09334	0.10457	0.0433
ENSGALG00000027380	5.30904	4.72988	2.58753	4.04875	9.91815	12.89651	81.36199	66.62903	29.24589	27.74469	6.85133	5.33012
ENSGALG00000027381	32.04579	27.3577	14.84568	44.45695	0	0	0.06812	0	0	0	0.68354	0.38078
ENSGALG00000027382	4.75089	7.68278	2.45168	5.38408	2.46486	8.20102	17.51748	9.84892	6.04596	21.64355	721.91842	194.91036
ENSGALG00000027383	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027384	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027385	0.17313	0.3173	0.21697	0	0	0	0	0	0	0	0	0.55011
ENSGALG00000027386	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027387	0	0	0.1229	0.18893	0	0	0	0	0	0	0.22583	0.0779
ENSGALG00000027389	39.6885	48.28232	35.39641	30.0735	24.14949	45.91495	0.09111	0.48391	0.29708	0.28234	0.17579	0.16366
ENSGALG00000027390	1.16315	1.66828	1.39431	1.60754	2.4253	2.49316	3.16991	4.1703	10.30224	8.31822	6.32977	9.31965
ENSGALG00000027391	0.64269	0.58894	0.93968	0.87705	0.05905	0.50293	0.31972	0.37749	0.19311	0.51389	4.44186	1.36148
ENSGALG00000027392	32.23234	25.69039	21.34618	34.58165	18.73412	35.25163	52.86823	39.1758	29.76733	59.65359	106.85836	45.4781
ENSGALG00000027393	0.27386	0.2008	0.27462	0.52761	0.72466	0.77152	0.21802	0.15445	0.71094	1.76432	0.25232	0.17406
ENSGALG00000027394	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027396	0.13597	0.19944	0.03403	0.15724	0.08992	0.1596	0.29769	0.19167	0.45118	0.50338	0.02085	0.02157
ENSGALG00000027397	19.02081	20.01602	12.13085	12.50493	66.45846	94.87197	41.30307	58.55888	20.65616	12.99745	9.44837	12.12762
ENSGALG00000027398	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027399	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027400	0.08784	0	0.11009	0.16924	0	0	0	0	0	0.0602	4.04768	0.20933
ENSGALG00000027401	27.29937	28.88469	19.39863	27.74296	9.6188	22.57409	22.7746	33.85455	10.0123	25.58953	337.78583	94.78875
ENSGALG00000027402	0.19347	0.17719	0	0	0	0	21.16857	9.13401	7.46216	19.15516	0.89114	0.15368
ENSGALG00000027403	2.40499	0.80145	0.82199	2.94851	1.20526	0.25659	1.95776	0.61645	0.6307	0.14982	1.34312	2.25777
ENSGALG00000027404	2.26551	1.03797	1.41953	1.09111	1.24881	0	0.56349	0	0	0.38815	0	0
ENSGALG00000027405	0	0.25817	0	0	0	0.16535	0.42037	0	0	0	0.97339	1.67814
ENSGALG00000027406	0.34797	0	0	0.1676	0	0	0.86552	0	2.38383	0.23848	0	0.1382
ENSGALG00000027407	0.04664	0.08547	0.02922	0.11231	0.07713	0.05474	0.32481	0.39446	0.11771	0.01598	0.17906	0.29637
ENSGALG00000027408	59.05437	32.25051	0.37376	0.71828	0	0	0	0	0	0	0.68706	0
ENSGALG00000027409	13.4837	17.4612	16.08866	20.08569	7.16591	6.98956	4.15727	9.98746	4.33775	3.63839	7.93609	10.11749
ENSGALG00000027410	0	0	0	0	0	0	0	0	0	0	4.45977	0
ENSGALG00000027411	29.6915	17.75529	24.50697	27.47804	33.62508	28.74514	99.15626	56.52358	33.83149	38.97746	58.54979	57.28895
ENSGALG00000027412	7.86406	9.83111	3.19814	3.61202	0	0.03062	0	0	0	0	0.02003	0.04136
ENSGALG00000027413	0.09998	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027414	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027415	1.50154	1.46767	24.42142	39.69628	0.0736	0.03912	1.16194	0.28218	4.1388	8.39294	10.76165	5.93723
ENSGALG00000027416	29.94661	21.0897	10.07748	20.03266	22.46939	48.82154	143.32148	49.05519	35.49257	63.85324	40.13625	33.80983
ENSGALG00000027417	3.54834	3.45794	1.19989	3.52648	2.01807	1.75189	4.14678	3.61254	6.09234	9.78538	23.61415	7.6728
ENSGALG00000027418	13.00646	25.85743	5.52546	16.35131	17.7424	77.11176	78.30285	63.08434	23.20999	175.2611	25.05367	4.37784
ENSGALG00000027419	0.54793	0.5021	0.57219	0.26391	0.20133	0	0.0909	0.25742	3.55601	5.38235	0.49082	0.50773
ENSGALG00000027420	0.47936	0	0.75086	0.63489	14.66569	16.73949	0	0	0.08638	0.04109	0.69016	1.47549
ENSGALG00000027421	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027422	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027423	19.54265	27.55108	12.18555	25.11036	0.03522	0.03749	59.60469	86.34304	0.06918	0.04386	0.14734	0.10166
ENSGALG00000027424	0	0	0	0	0	0	0.63055	0	0	0	0.48665	0
ENSGALG00000027425	1.09203	1.00069	0	1.05193	0.30099	1.28183	9.77904	3.46379	2.55944	18.52444	26.41576	9.10854
ENSGALG00000027426	6.73903	9.60611	9.57161	10.3866	3.63232	6.32827	9.68507	7.38868	6.15568	10.67429	171.1159	76.72831
ENSGALG00000027427	0.40099	0	0.37697	0.38627	1.10536	1.41218	0	0	0	0	190.78051	59.09421
ENSGALG00000027428	1.54785	3.10687	3.19601	5.22561	0.58508	0.43257	1.12931	1.64161	0.86105	0.71735	2.17343	4.08672
ENSGALG00000027429	3.16598	1.83239	1.67066	3.04974	0.36743	1.17359	1.49215	1.40941	1.0815	6.0527	2.81502	0.7942
ENSGALG00000027430	0	0	0	0.55366	0	0.50606	0	0.20263	0.10366	0	2.42754	0.45656
ENSGALG00000027431	2.85209	0.69686	1.66799	0.91583	5.6599	5.13318	44.07825	5.09264	12.06605	7.42785	0.29198	3.77589
ENSGALG00000027432	0	0	0	0.17324	0	0	0	0	0	0	1.24304	5.42908
ENSGALG00000027434	8.97621	8.32012	5.30142	7.25521	5.2326	8.35637	11.39461	8.14487	4.31541	9.58148	13.62721	4.17984
ENSGALG00000027435	9.40701	9.2449	6.4071	7.55143	3.45705	4.12082	3.052	5.23704	2.23664	2.45277	7.06662	3.8987
ENSGALG00000027436	0.99513	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027437	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027438	10.72211	6.27736	2.98611	4.87729	1.31349	6.81721	10.07535	2.30924	5.15473	15.30944	38.53731	8.16218
ENSGALG00000027439	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027440	10.58688	13.46136	10.03025	12.34523	4.91458	4.69724	5.39273	4.21308	4.05472	1.56225	3.15074	5.75395
ENSGALG00000027442	4.47692	3.28211	2.99238	6.61263	0.6581	2.89024	6.01332	2.52448	1.77563	2.1478	6.18807	3.61552
ENSGALG00000027443	0.37182	1.2776	0.61155	0.62679	0	0	0	0.03272	0	0	11.99145	24.23678
ENSGALG00000027444	8.83726	9.03825	11.15794	11.95609	4.12348	3.49653	9.25358	7.74516	5.68062	1.70134	3.63445	6.3888
ENSGALG00000027445	5.00941	6.6415	2.80503	10.88303	12.45591	28.27445	49.94727	71.06696	21.52098	116.73101	9.73954	6.43448
ENSGALG00000027446	10.33315	7.82212	3.65971	11.6849	0.49527	6.06456	36.65413	3.4833	7.61358	14.62581	165.94105	46.57229
ENSGALG00000027447	0	0	0	0	0	0	0	0	0	0	0.71101	0
ENSGALG00000027448	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027449	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027450	338.98133	262.12007	81.79757	273.36846	1.49228	1.76526	14.36462	6.78409	0.86758	3.09218	6.46713	2.38929
ENSGALG00000027452	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027453	0.30463	0.5583	0	0.14677	0	0	0	0	0.10988	0	0.70185	2.90404
ENSGALG00000027454	0.97533	2.53237	1.32425	1.72252	0.08957	0.09536	0.9704	0.68744	0.29308	0.05568	25.58996	34.47752
ENSGALG00000027455	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027456	2.5926	1.4747	1.34454	2.41136	0.29571	1.99386	35.84676	14.87102	2.90112	14.88911	2.12821	0.71013
ENSGALG00000027457	0.16174	0.14811	0	0.1558	0.0891	0.18985	0.32174	0.228	0	0.11085	2.42125	0.12848
ENSGALG00000027458	2.3328	1.52699	5.01185	4.17337	0.36743	1.56479	6.46579	3.75828	1.32176	2.16984	2.43114	2.25015
ENSGALG00000027459	22.77315	21.11156	13.48646	18.06799	0.50126	1.77914	1.20644	2.2435	1.01101	2.8307	2.47325	1.35446
ENSGALG00000027460	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027461	0.3025	0.1848	0.12637	0.48566	0.33351	0.11836	0.10032	0.28428	0.65443	0.41464	0.07743	0
ENSGALG00000027462	6.74041	7.83383	9.13406	11.61341	1.87298	3.28056	5.45238	3.47625	2.88485	5.59617	2.35649	0.91414
ENSGALG00000027463	0.10967	0	0	0.10564	0	0	0	0	0.07909	0	293.87544	86.06042
ENSGALG00000027464	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027466	0.73661	0.45	0.30771	0.39417	0.36098	0.38432	0.32576	0.34612	0.76722	0.89745	0.06288	0.06504
ENSGALG00000027467	2.94973	2.96461	0.59621	1.92488	3.35704	4.13257	3.59759	3.21928	1.02929	2.41292	10.15644	4.83744
ENSGALG00000027468	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027469	8.50984	6.08632	9.10404	11.9962	8.46684	9.98891	19.61835	23.69959	41.46028	30.72638	1.59381	3.79204
ENSGALG00000027470	3.89577	3.14161	4.24057	4.82498	3.5343	6.53262	6.06884	5.46038	2.44011	6.37751	9.21396	4.01415
ENSGALG00000027471	1.29604	2.26386	2.15718	2.57496	14.06546	6.13268	0.74549	2.71195	0.04384	0.01387	0.43539	0.43432
ENSGALG00000027472	0.94626	1.73424	1.23151	3.64617	1.78564	3.2042	2.46245	4.20707	1.15483	2.49443	5.79929	7.01097
ENSGALG00000027473	0	0	0	0	0.09297	0	0.0839	0	0	0	1.81261	0.20088
ENSGALG00000027474	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027475	0	0	0	0	0	0	0	0	0	0	0.27783	0.1437
ENSGALG00000027476	4.3713	4.42428	4.33345	7.29029	5.79044	9.03679	3.37554	2.34527	0.25876	0.80484	4.05807	1.34744
ENSGALG00000027477	0.92912	1.02177	0	0.17898	0	0	0	0	0	0	0.57079	0.29518
ENSGALG00000027478	0	0	0	0	0	0	0	0	0	0	0	0.07088
ENSGALG00000027479	1.73696	3.18337	1.30611	5.35423	0.95756	6.72835	7.43132	5.63164	1.00211	4.4047	3.33454	5.65702
ENSGALG00000027480	0	0	0.08287	0	0	0.15523	0	0	0.09537	0.04532	0.05077	0
ENSGALG00000027482	2.78852	2.29449	0.42794	2.08315	1.00393	6.88045	7.58726	9.14542	2.01089	10.84293	10.57548	1.53698
ENSGALG00000027483	0.6082	1.48601	0.3811	0.73223	1.17333	6.12717	0.30256	1.71456	2.1197	14.27547	0.85614	0.60381
ENSGALG00000027484	0.2828	0.5183	0.53162	0.27242	0	0	0.70344	0.19933	0	0	43.97617	206.00121
ENSGALG00000027485	0	0	0	0.94095	0	0	0	1.37699	0.70442	0	0.75009	0
ENSGALG00000027486	0.24064	0.66154	0.15079	0.3477	0	0.42369	0.23942	0.16961	0.34706	0.65969	0.09239	0
ENSGALG00000027487	0.08263	0.4541	0.10355	0.15918	0	0.09699	0.08221	0	0.05958	0.05663	14.77949	19.15998
ENSGALG00000027488	0.16003	0	0.20056	0.23119	0.61736	0.09386	0.23879	0.11272	0.69228	1.1514	0	0.12712
ENSGALG00000027489	0.33593	0	1.0523	0.3236	0	0	0	0.2367	0	0	4.51373	2.00107
ENSGALG00000027490	0	0	0	0	0	0	0	0	0	0	0.664	0
ENSGALG00000027491	0	0	0	0	0	0	0	0	0.12224	0	0	0
ENSGALG00000027492	0.48106	0.61704	0.21097	0.48658	14.92911	8.5826	0.9811	0.50853	0.53764	0.24724	6.81511	9.28523
ENSGALG00000027493	10.35679	6.718	1.16666	4.37174	0.38493	21.44525	0.46317	7.05382	0.25177	9.05212	27.87989	0.46214
ENSGALG00000027494	14.00191	15.73926	46.55958	42.9812	0	0.07299	9.10177	20.26446	0.04484	0.08531	0.90798	0.54376
ENSGALG00000027495	15.47023	16.36743	13.97218	32.63513	0.88936	2.84049	4.47148	4.7108	2.01519	9.51676	4.68985	1.37307
ENSGALG00000027496	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027497	16.65383	16.93472	3.50092	13.86887	67.4023	192.07807	179.27357	129.9529	127.22408	610.31067	56.02128	23.21456
ENSGALG00000027498	0	0.20256	0	0.21303	0	0	0	0	0	0	2.0377	1.14174
ENSGALG00000027499	1.40986	0.89883	8.52718	4.25153	4.25766	3.74162	0	0.34567	0	0	7.67264	4.47976
ENSGALG00000027500	24.79718	19.87259	14.14592	31.3353	9.8969	23.05615	32.18858	17.41532	9.4858	23.33007	146.80497	66.5764
ENSGALG00000027501	5.72302	4.87682	3.56323	4.77544	22.66649	35.85618	265.80916	192.336	182.53572	329.22498	6.32609	2.0848
ENSGALG00000027502	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027503	0	0	0	0	0	0	0	0	0.23127	0.03138	0.0704	0
ENSGALG00000027504	0.04855	0	0.12156	0.14021	0	0.05699	0.38615	0.06844	0.06995	0.13296	227.74459	64.61956
ENSGALG00000027505	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027506	43.83748	35.93286	29.61116	59.37098	16.07344	60.19017	98.23641	64.48939	37.55812	85.24096	114.49922	60.14013
ENSGALG00000027509	0	0	0	0	0.23478	0.12498	0	0	0	0	0.24529	0.08458
ENSGALG00000027510	0	0	0	0	0	0	0.09916	0	0	0	0.07653	0.23758
